fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
117.109,17.1093,1,0.743244,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
117.181,17.1815,1,0.797913,34,0,0,0,0,0
117.181,17.1815,1,0.797913,34,0,0,0,0,0
117.181,17.1815,1,0.797913,34,0,0,0,0,0
216.793,16.7925,2,0.411163,34,0,0,0,0,0
116.939,16.9391,1,0.675064,34,0,0,0,0,0
116.939,16.9391,1,0.675064,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.939,16.9391,1,0.675064,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.866,16.8656,1,0.707445,34,0,0,0,0,0
117.181,17.1815,1,0.797913,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.944,16.9439,1,0.56166,34,0,0,0,0,0
117.109,17.1093,1,0.743244,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
216.793,16.7925,2,0.411163,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.866,16.8656,1,0.707445,34,0,0,0,0,0
116.928,16.9281,1,0.645376,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
117.077,17.0772,1,0.674272,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.866,16.8656,1,0.707445,34,0,0,0,0,0
117.181,17.1815,1,0.797913,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
117.181,17.1815,1,0.797913,34,0,0,0,0,0
117.181,17.1811,1,0.730006,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.939,16.9391,1,0.675064,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
117.116,17.1161,1,0.673437,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.926,16.9261,1,0.695598,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
117.181,17.1815,1,0.797913,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
117.016,17.016,1,0.613024,34,0,0,0,0,0
117.109,17.1093,1,0.743244,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
117.181,17.1815,1,0.797913,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
117.181,17.1811,1,0.730006,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
117.016,17.016,1,0.613024,34,0,0,0,0,0
117.181,17.1815,1,0.797913,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
117.07,17.0697,1,0.793249,34,0,0,0,0,0
116.866,16.8656,1,0.707445,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.928,16.9281,1,0.645376,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
117.181,17.1815,1,0.797913,34,0,0,0,0,0
117.109,17.1093,1,0.743244,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.939,16.9391,1,0.675064,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
117.109,17.1093,1,0.743244,34,0,0,0,0,0
117.181,17.1815,1,0.797913,34,0,0,0,0,0
116.939,16.9391,1,0.675064,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
117.016,17.016,1,0.613024,34,0,0,0,0,0
117.181,17.1815,1,0.797913,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.952,16.9523,1,0.606366,34,0,0,0,0,0
116.866,16.8656,1,0.707445,34,0,0,0,0,0
