fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
518.798,18.7982,5,30.6886,1,0,0,0,0,0
519.129,19.1289,5,31.099,1,0,0,0,0,0
519.815,19.8147,5,31.8647,1,0,0,0,0,0
520.134,20.1337,5,39.5793,1,0,0,0,0,0
520.379,20.379,5,40.4195,1,0,0,0,0,0
520.672,20.6725,5,33.3374,1,0,0,0,0,0
521.268,21.2683,5,39.0301,1,0,0,0,0,0
521.354,21.3535,5,42.1285,1,0,0,0,0,0
522.976,22.9763,5,35.4727,1,0,0,0,0,0
523.59,23.5903,5,35.8914,1,0,0,0,0,0
523.829,23.8288,5,36.2821,1,0,0,0,0,0
614.672,14.6716,6,32.0618,1,0,0,0,0,0
618.228,18.2277,6,30.0624,1,0,0,0,0,0
618.246,18.246,6,29.1511,1,0,0,0,0,0
618.712,18.7125,6,28.9462,1,0,0,0,0,0
619.481,19.4807,6,30.6189,1,0,0,0,0,0
619.551,19.551,6,32.1593,1,0,0,0,0,0
619.596,19.5963,6,31.5435,1,0,0,0,0,0
619.645,19.6454,6,32.0882,1,0,0,0,0,0
619.782,19.7823,6,30.6167,1,0,0,0,0,0
619.885,19.8853,6,30.018,1,0,0,0,0,0
621.864,21.8636,6,33.0758,1,0,0,0,0,0
622.291,22.2914,6,34.9732,1,0,0,0,0,0
622.312,22.3117,6,44.3983,1,0,0,0,0,0
721.386,21.3858,7,31.649,1,0,0,0,0,0
814.911,14.9111,8,34.3408,1,0,0,0,0,0
817.249,17.2488,8,33.6628,1,0,0,0,0,0
817.32,17.3198,8,33.6423,1,0,0,0,0,0
817.604,17.6038,8,33.0121,1,0,0,0,0,0
818.236,18.2356,8,34.0865,1,0,0,0,0,0
818.516,18.516,8,34.6592,1,0,0,0,0,0
818.848,18.8477,8,43.0031,1,0,0,0,0,0
818.872,18.8717,8,41.5631,1,0,0,0,0,0
823.238,23.2377,8,39.3683,1,0,0,0,0,0
823.526,23.5257,8,34.5671,1,0,0,0,0,0
914.791,14.7908,9,25.8881,1,0,0,0,0,0
914.97,14.97,9,25.5095,1,0,0,0,0,0
915.387,15.3866,9,34.6534,1,0,0,0,0,0
916.311,16.3113,9,32.4313,1,0,0,0,0,0
916.341,16.3407,9,32.2981,1,0,0,0,0,0
916.78,16.7798,9,27.3539,1,0,0,0,0,0
917.426,17.4256,9,32.8036,1,0,0,0,0,0
917.833,17.8326,9,27.4546,1,0,0,0,0,0
918.32,18.3201,9,27.8692,1,0,0,0,0,0
919.274,19.274,9,35.2508,1,0,0,0,0,0
920.865,20.8651,9,31.3837,1,0,0,0,0,0
921.031,21.0309,9,35.6546,1,0,0,0,0,0
1014.7,14.7047,10,34.745,1,0,0,0,0,0
1014.74,14.736,10,26.6779,1,0,0,0,0,0
1015.17,15.1668,10,31.2435,1,0,0,0,0,0
1017.08,17.082,10,27.1434,1,0,0,0,0,0
1017.38,17.3841,10,31.5461,1,0,0,0,0,0
1017.81,17.8118,10,36.4897,1,0,0,0,0,0
1022.7,22.6957,10,33.1233,1,0,0,0,0,0
1112.64,12.6392,11,25.909,1,0,0,0,0,0
1114.28,14.284,11,30.2439,1,0,0,0,0,0
1114.49,14.4939,11,30.3547,1,0,0,0,0,0
1114.61,14.6141,11,30.41,1,0,0,0,0,0
1115.21,15.2107,11,30.6091,1,0,0,0,0,0
1117.31,17.3147,11,32.0417,1,0,0,0,0,0
1117.5,17.5041,11,37.5416,1,0,0,0,0,0
1117.73,17.735,11,42.2363,1,0,0,0,0,0
1119.54,19.5435,11,28.9725,1,0,0,0,0,0
1120.4,20.4011,11,33.703,1,0,0,0,0,0
1215.47,15.4695,12,33.1418,1,0,0,0,0,0
1220.32,20.3226,12,33.3538,1,0,0,0,0,0
1220.44,20.4423,12,34.7082,1,0,0,0,0,0
1220.78,20.7838,12,33.8243,1,0,0,0,0,0
1221.08,21.0806,12,35.3217,1,0,0,0,0,0
1221.47,21.4681,12,31.1818,1,0,0,0,0,0
1222.54,22.5352,12,36.9349,1,0,0,0,0,0
1315.82,15.8156,13,25.17,1,0,0,0,0,0
1315.95,15.9477,13,25.6045,1,0,0,0,0,0
1316,15.9966,13,25.5773,1,0,0,0,0,0
1316.32,16.3185,13,31.5037,1,0,0,0,0,0
1316.35,16.3493,13,25.5469,1,0,0,0,0,0
1316.56,16.5601,13,39.5064,1,0,0,0,0,0
1316.92,16.9153,13,29.5107,1,0,0,0,0,0
1317.04,17.0371,13,26.5603,1,0,0,0,0,0
1319.43,19.4319,13,33.3367,1,0,0,0,0,0
1320.3,20.2998,13,34.1542,1,0,0,0,0,0
1413.09,13.088,14,28.658,1,0,0,0,0,0
1413.62,13.6204,14,29.5973,1,0,0,0,0,0
1415.39,15.392,14,36.3707,1,0,0,0,0,0
1415.61,15.6093,14,25.4619,1,0,0,0,0,0
1415.89,15.8947,14,29.0394,1,0,0,0,0,0
1416.43,16.431,14,26.3845,1,0,0,0,0,0
1417.14,17.136,14,33.4192,1,0,0,0,0,0
1515.63,15.6348,15,25.196,1,0,0,0,0,0
1516.98,16.9822,15,32.5892,1,0,0,0,0,0
1517.82,17.8196,15,35.7241,1,0,0,0,0,0
1617.19,17.1907,16,36.1324,1,0,0,0,0,0
1714.31,14.308,17,28.4637,1,0,0,0,0,0
1815.68,15.6815,18,25.5663,1,0,0,0,0,0
1915.03,15.0322,19,25.6524,1,0,0,0,0,0
2117.12,17.1201,21,33.3233,1,0,0,0,0,0
2215.09,15.0928,22,26.5347,1,0,0,0,0,0
2217.46,17.4578,22,37.723,1,0,0,0,0,0
2317.76,17.7622,23,29.1286,1,0,0,0,0,0
2611.42,11.4167,26,27.0288,1,0,0,0,0,0
