fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.697,16.6971,1,0.259733,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.695,16.6947,1,0.366326,39,0,0,0,0,0
116.671,16.6707,1,0.39324,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.673,16.6732,1,0.38994,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.67,16.6699,1,0.453728,39,0,0,0,0,0
116.619,16.6195,1,0.341572,39,0,0,0,0,0
116.684,16.6845,1,0.272124,39,0,0,0,0,0
116.645,16.6455,1,0.402054,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.684,16.6845,1,0.272124,39,0,0,0,0,0
116.686,16.6863,1,0.349437,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.673,16.6732,1,0.38994,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.671,16.6707,1,0.39324,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.671,16.6707,1,0.39324,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.67,16.6699,1,0.453728,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.686,16.6863,1,0.349437,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.695,16.6955,1,0.239399,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.695,16.6947,1,0.366326,39,0,0,0,0,0
116.67,16.6699,1,0.453728,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.671,16.6707,1,0.39324,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.613,16.6125,1,0.458128,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.645,16.6455,1,0.402054,39,0,0,0,0,0
116.613,16.6125,1,0.458128,39,0,0,0,0,0
116.671,16.6707,1,0.39324,39,0,0,0,0,0
116.673,16.6732,1,0.38994,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.65,16.6497,1,0.36506,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.684,16.6845,1,0.272124,39,0,0,0,0,0
116.65,16.6497,1,0.36506,39,0,0,0,0,0
116.613,16.6125,1,0.458128,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.684,16.6845,1,0.272124,39,0,0,0,0,0
116.645,16.6455,1,0.402054,39,0,0,0,0,0
116.65,16.6497,1,0.36506,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.65,16.6497,1,0.36506,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.673,16.6732,1,0.38994,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.686,16.6863,1,0.349437,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.686,16.6863,1,0.349437,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.65,16.6497,1,0.36506,39,0,0,0,0,0
116.645,16.6455,1,0.402054,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.688,16.6877,1,0.34,39,0,0,0,0,0
116.684,16.6844,1,0.250773,39,0,0,0,0,0
116.613,16.6125,1,0.458128,39,0,0,0,0,0
