fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
518.849,18.8494,5,16.124,3,0,0,0,0,0
518.849,18.8494,5,16.124,3,0,0,0,0,0
518.849,18.8494,5,16.124,3,0,0,0,0,0
518.849,18.8494,5,16.124,3,0,0,0,0,0
514.688,14.6879,5,40.3031,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
514.68,14.6801,5,40.2268,3,0,0,0,0,0
418.618,18.6179,4,19.723,3,0,0,0,0,0
518.413,18.4128,5,18.7232,3,0,0,0,0,0
518.715,18.715,5,16.0721,3,0,0,0,0,0
518.849,18.8494,5,16.124,3,0,0,0,0,0
514.688,14.6879,5,40.3031,3,0,0,0,0,0
514.673,14.6727,5,40.4201,3,0,0,0,0,0
514.685,14.6852,5,40.3822,3,0,0,0,0,0
514.688,14.6879,5,40.3031,3,0,0,0,0,0
514.688,14.6879,5,40.3031,3,0,0,0,0,0
518.545,18.5454,5,19.0474,3,0,0,0,0,0
514.673,14.6727,5,40.4201,3,0,0,0,0,0
518.615,18.6148,5,18.6302,3,0,0,0,0,0
518.615,18.6148,5,18.6302,3,0,0,0,0,0
518.849,18.8494,5,16.124,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
514.688,14.6879,5,40.3031,3,0,0,0,0,0
518.851,18.8515,5,16.1291,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
418.618,18.6179,4,19.723,3,0,0,0,0,0
518.413,18.4128,5,18.7232,3,0,0,0,0,0
518.849,18.8494,5,16.124,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
418.472,18.472,4,19.6402,3,0,0,0,0,0
518.851,18.8515,5,16.1291,3,0,0,0,0,0
518.798,18.7982,5,16.0733,3,0,0,0,0,0
518.827,18.8273,5,16.1813,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
514.679,14.6793,5,40.2254,3,0,0,0,0,0
518.849,18.8494,5,16.124,3,0,0,0,0,0
514.679,14.6793,5,40.2254,3,0,0,0,0,0
518.615,18.6148,5,18.6302,3,0,0,0,0,0
518.615,18.6148,5,18.6302,3,0,0,0,0,0
514.673,14.6727,5,40.4201,3,0,0,0,0,0
518.715,18.715,5,16.0721,3,0,0,0,0,0
518.849,18.8494,5,16.124,3,0,0,0,0,0
418.618,18.6179,4,19.723,3,0,0,0,0,0
514.679,14.6793,5,40.2254,3,0,0,0,0,0
418.618,18.6179,4,19.723,3,0,0,0,0,0
519.199,19.1991,5,18.8044,3,0,0,0,0,0
518.849,18.8494,5,16.124,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
514.685,14.6852,5,40.3822,3,0,0,0,0,0
418.732,18.7322,4,19.8817,3,0,0,0,0,0
518.798,18.7982,5,16.0733,3,0,0,0,0,0
514.673,14.6727,5,40.4201,3,0,0,0,0,0
418.618,18.6183,4,19.7968,3,0,0,0,0,0
514.68,14.6802,5,40.2456,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
518.807,18.8073,5,16.0722,3,0,0,0,0,0
514.673,14.6727,5,40.4201,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
418.472,18.472,4,19.6402,3,0,0,0,0,0
518.798,18.7982,5,16.0733,3,0,0,0,0,0
518.715,18.715,5,16.0721,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
514.688,14.6879,5,40.3031,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
418.472,18.472,4,19.6402,3,0,0,0,0,0
518.615,18.6148,5,18.6302,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
418.732,18.7322,4,19.8817,3,0,0,0,0,0
418.618,18.6179,4,19.723,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
518.78,18.78,5,16.2103,3,0,0,0,0,0
514.688,14.6879,5,40.3031,3,0,0,0,0,0
518.78,18.78,5,16.2103,3,0,0,0,0,0
518.849,18.8494,5,16.124,3,0,0,0,0,0
418.618,18.6183,4,19.7968,3,0,0,0,0,0
418.618,18.6179,4,19.723,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
518.413,18.4128,5,18.7232,3,0,0,0,0,0
514.688,14.6879,5,40.3031,3,0,0,0,0,0
514.688,14.6879,5,40.3031,3,0,0,0,0,0
418.618,18.6179,4,19.723,3,0,0,0,0,0
518.849,18.8494,5,16.124,3,0,0,0,0,0
514.68,14.6802,5,40.2456,3,0,0,0,0,0
418.618,18.6179,4,19.723,3,0,0,0,0,0
418.618,18.6179,4,19.723,3,0,0,0,0,0
514.68,14.6802,5,40.2456,3,0,0,0,0,0
518.798,18.7982,5,16.0733,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
418.618,18.6179,4,19.723,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
514.68,14.6801,5,40.2268,3,0,0,0,0,0
518.801,18.8007,5,16.068,3,0,0,0,0,0
518.849,18.8494,5,16.124,3,0,0,0,0,0
418.472,18.472,4,19.6402,3,0,0,0,0,0
518.615,18.6148,5,18.6302,3,0,0,0,0,0
418.472,18.472,4,19.6402,3,0,0,0,0,0
