fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
114.816,14.8155,1,0.269022,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.83,14.8297,1,0.360602,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.83,14.8297,1,0.360602,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.834,14.8343,1,0.349111,88,0,0,0,0,0
114.829,14.8289,1,0.314634,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.816,14.8155,1,0.269022,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.83,14.8297,1,0.360602,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.829,14.8289,1,0.314634,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.829,14.8289,1,0.314634,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.83,14.8297,1,0.360602,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.834,14.8343,1,0.349111,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.83,14.8297,1,0.360602,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.83,14.8297,1,0.360602,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.816,14.8155,1,0.269022,88,0,0,0,0,0
114.816,14.8155,1,0.269022,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.83,14.8297,1,0.360602,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.829,14.8289,1,0.314634,88,0,0,0,0,0
114.816,14.8155,1,0.269022,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.816,14.8155,1,0.269022,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.816,14.8155,1,0.269022,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.83,14.8297,1,0.360602,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.83,14.8297,1,0.360602,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.829,14.8289,1,0.314634,88,0,0,0,0,0
114.83,14.8297,1,0.360602,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.829,14.8289,1,0.314634,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.81,14.8099,1,0.318166,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.838,14.8384,1,0.241267,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.835,14.8349,1,0.35708,88,0,0,0,0,0
114.811,14.8114,1,0.376866,88,0,0,0,0,0
114.81,14.8099,1,0.318166,88,0,0,0,0,0
