fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.273117,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.587,14.5867,1,0.314781,97,0,0,0,0,0
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.579,14.5793,1,0.473786,97,0,0,0,0,0
114.556,14.5562,1,0.342937,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.581,14.5814,1,0.235026,97,0,0,0,0,0
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.556,14.5562,1,0.342937,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.579,14.5793,1,0.473786,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.587,14.5867,1,0.314781,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.556,14.5562,1,0.342937,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.556,14.5562,1,0.342937,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.556,14.5562,1,0.342937,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.556,14.5562,1,0.342937,97,0,0,0,0,0
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.556,14.5562,1,0.342937,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.579,14.5793,1,0.473786,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.273117,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.581,14.5814,1,0.246085,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.588,14.5878,1,0.261898,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.588,14.588,1,0.178225,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.556,14.5562,1,0.342937,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.58,14.5804,1,0.203116,97,0,0,0,0,0
114.532,14.5316,1,0.330678,97,0,0,0,0,0
