fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
514.673,14.6727,5,34.0668,4,0,0,0,0,0
418.484,18.4836,4,16.6834,4,0,0,0,0,0
418.547,18.5474,4,16.6304,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.547,18.5474,4,16.6304,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.44,18.4396,4,16.7172,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.547,18.5474,4,16.6304,4,0,0,0,0,0
418.618,18.6183,4,16.8328,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.561,18.5611,4,16.7284,4,0,0,0,0,0
418.561,18.5611,4,16.7284,4,0,0,0,0,0
418.588,18.5877,4,16.7458,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.618,18.6179,4,16.6416,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.63,18.6296,4,16.8064,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.504,18.5039,4,16.7268,4,0,0,0,0,0
418.579,18.5792,4,16.7975,4,0,0,0,0,0
418.484,18.4836,4,16.6834,4,0,0,0,0,0
418.732,18.7322,4,16.8879,4,0,0,0,0,0
418.627,18.6269,4,16.762,4,0,0,0,0,0
418.547,18.5474,4,16.6304,4,0,0,0,0,0
514.673,14.6727,5,34.0668,4,0,0,0,0,0
418.561,18.5611,4,16.7284,4,0,0,0,0,0
418.547,18.5474,4,16.6304,4,0,0,0,0,0
418.618,18.6183,4,16.8328,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
514.673,14.6727,5,34.0668,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.56,18.56,4,16.7631,4,0,0,0,0,0
418.504,18.5039,4,16.7268,4,0,0,0,0,0
418.588,18.5877,4,16.7458,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.615,18.6153,4,16.7365,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.579,18.5792,4,16.7975,4,0,0,0,0,0
418.561,18.5611,4,16.7284,4,0,0,0,0,0
418.588,18.5877,4,16.7458,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.618,18.6179,4,16.6416,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.618,18.6183,4,16.8328,4,0,0,0,0,0
514.673,14.6727,5,34.0668,4,0,0,0,0,0
418.619,18.6186,4,16.7516,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.63,18.6296,4,16.8064,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.618,18.6183,4,16.8328,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.472,18.472,4,16.7172,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.44,18.4396,4,16.7172,4,0,0,0,0,0
418.694,18.6937,4,16.8552,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.732,18.7322,4,16.8879,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.618,18.6182,4,16.6522,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.732,18.7322,4,16.8879,4,0,0,0,0,0
418.44,18.4396,4,16.7172,4,0,0,0,0,0
418.547,18.5474,4,16.6304,4,0,0,0,0,0
418.618,18.6179,4,16.6416,4,0,0,0,0,0
418.619,18.6186,4,16.7516,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.472,18.472,4,16.6456,4,0,0,0,0,0
418.618,18.6179,4,16.6416,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.618,18.6179,4,16.7132,4,0,0,0,0,0
418.44,18.4396,4,16.7172,4,0,0,0,0,0
