fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
318.426,18.4256,3,0.56564,7,0,0,0,0,0
318.459,18.4593,3,0.306952,7,0,0,0,0,0
318.458,18.4583,3,0.35252,7,0,0,0,0,0
318.3,18.3001,3,0.43498,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.45,18.4498,3,0.478014,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.363,18.3634,3,0.401882,7,0,0,0,0,0
318.41,18.4097,3,0.480793,7,0,0,0,0,0
318.363,18.3634,3,0.401882,7,0,0,0,0,0
318.41,18.4097,3,0.480793,7,0,0,0,0,0
318.428,18.4282,3,0.437482,7,0,0,0,0,0
318.459,18.459,3,0.291798,7,0,0,0,0,0
318.41,18.41,3,0.340659,7,0,0,0,0,0
318.3,18.3001,3,0.43498,7,0,0,0,0,0
318.512,18.5115,3,0.328842,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.41,18.41,3,0.340659,7,0,0,0,0,0
318.459,18.459,3,0.291798,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.399,18.3989,3,0.391799,7,0,0,0,0,0
318.41,18.41,3,0.340659,7,0,0,0,0,0
318.459,18.459,3,0.291798,7,0,0,0,0,0
318.459,18.459,3,0.291798,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.459,18.459,3,0.291798,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.383,18.3826,3,0.383772,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.454,18.4542,3,0.372462,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.44,18.4397,3,0.392694,7,0,0,0,0,0
318.41,18.4097,3,0.480793,7,0,0,0,0,0
318.415,18.4152,3,0.578753,7,0,0,0,0,0
318.512,18.5115,3,0.328842,7,0,0,0,0,0
318.459,18.459,3,0.291798,7,0,0,0,0,0
318.457,18.4571,3,0.388658,7,0,0,0,0,0
318.401,18.4012,3,0.586585,7,0,0,0,0,0
318.474,18.4743,3,0.481532,7,0,0,0,0,0
318.401,18.4012,3,0.586585,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.36,18.3595,3,0.408793,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.45,18.4498,3,0.478014,7,0,0,0,0,0
318.399,18.3989,3,0.391799,7,0,0,0,0,0
318.453,18.4533,3,0.347905,7,0,0,0,0,0
318.459,18.459,3,0.291798,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.363,18.3634,3,0.401882,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.45,18.4498,3,0.478014,7,0,0,0,0,0
318.458,18.4583,3,0.35252,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.363,18.3634,3,0.401882,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.415,18.4152,3,0.578753,7,0,0,0,0,0
318.454,18.4542,3,0.372462,7,0,0,0,0,0
318.41,18.4097,3,0.480793,7,0,0,0,0,0
318.401,18.4009,3,0.323471,7,0,0,0,0,0
318.401,18.4009,3,0.323471,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.451,18.4512,3,0.337019,7,0,0,0,0,0
318.448,18.4483,3,0.440182,7,0,0,0,0,0
318.454,18.4542,3,0.372462,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.403,18.4034,3,0.323449,7,0,0,0,0,0
318.454,18.4542,3,0.372462,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.3,18.3001,3,0.43498,7,0,0,0,0,0
318.454,18.4542,3,0.372462,7,0,0,0,0,0
318.459,18.459,3,0.291798,7,0,0,0,0,0
318.41,18.4097,3,0.480793,7,0,0,0,0,0
318.44,18.4397,3,0.392694,7,0,0,0,0,0
318.453,18.4533,3,0.347905,7,0,0,0,0,0
318.403,18.4034,3,0.323449,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.383,18.3826,3,0.383772,7,0,0,0,0,0
318.459,18.459,3,0.291798,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.354,18.3544,3,0.37231,7,0,0,0,0,0
318.45,18.4498,3,0.478014,7,0,0,0,0,0
318.458,18.4583,3,0.35252,7,0,0,0,0,0
318.36,18.3595,3,0.408793,7,0,0,0,0,0
318.459,18.459,3,0.291798,7,0,0,0,0,0
318.459,18.4591,3,0.38653,7,0,0,0,0,0
318.448,18.4476,3,0.440484,7,0,0,0,0,0
318.383,18.3826,3,0.383772,7,0,0,0,0,0
318.453,18.4533,3,0.347905,7,0,0,0,0,0
318.3,18.3001,3,0.43498,7,0,0,0,0,0
318.459,18.459,3,0.291798,7,0,0,0,0,0
318.459,18.459,3,0.291798,7,0,0,0,0,0
318.3,18.3001,3,0.43498,7,0,0,0,0,0
