fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.441,16.4413,1,0.304914,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.443,16.4434,1,0.226049,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.441,16.4412,1,0.212663,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.402,16.4023,1,0.350094,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.441,16.4412,1,0.212663,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.443,16.4434,1,0.226049,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.402,16.4023,1,0.350094,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.434,16.4338,1,0.285303,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.443,16.4434,1,0.226049,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.441,16.4412,1,0.212663,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.402,16.4023,1,0.350094,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.452,16.4515,1,0.155809,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.402,16.4023,1,0.350094,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.443,16.4434,1,0.226049,44,0,0,0,0,0
116.441,16.4413,1,0.304914,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.402,16.4023,1,0.350094,44,0,0,0,0,0
116.448,16.4475,1,0.151027,44,0,0,0,0,0
116.402,16.4023,1,0.350094,44,0,0,0,0,0
