robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.39946,0.263094,-3.06925,-0.387822
-0.919779,-2.25567,1.00719,2.50746
5,5,-5,-5
3.93099,0.115614,-2.97155,-0.429947
-0.423102,-2.34241,1.05088,2.53992
5,5,-5,-5
4.49548,0.0255197,-2.8861,-0.468837
0.106905,-2.3704,1.07947,2.57653
5,5,-5,-5
5.07156,0.000512171,-2.80421,-0.50795
0.649287,-2.33261,1.10271,2.6123
5,5,-5,-5
5.63676,0.0407121,-2.71748,-0.551396
1.1819,-2.22958,1.13016,2.64167
5,5,-5,-5
6.16943,0.138679,-2.61783,-0.603946
1.68343,-2.06945,1.17113,2.65853
5,5,-5,-5
6.65057,0.280296,-2.4977,-0.671199
2.13516,-1.86704,1.23457,2.65599
5,5,-5,-5
7.06503,0.446357,-2.35023,-0.759871
2.52217,-1.64229,1.32875,2.62615
5,5,-5,-5
7.40171,0.614591,-2.16967,-0.878198
2.83359,-1.41822,1.46092,2.55965
5,5,-5,-5
7.65294,0.761849,-1.95207,-1.0364
3.06192,-1.21871,1.63659,2.4452
5,5,-5,-5
7.8215,0.872149,-1.68985,-1.25261
3.20923,-1.05838,1.86122,2.26732
5,5,-5,-5
7.92356,0.943797,-1.39344,-1.53695
3.29098,-0.937474,2.1219,2.01867
5,5,-5,-5
7.97152,0.978794,-1.08755,-1.88669
3.31976,-0.854561,2.39486,1.70119
5,5,-5,-5
7.97589,0.982029,-0.795336,-2.2943
3.30628,-0.805356,2.65793,1.32163
5,5,-5,-5
7.94601,0.960073,-0.536402,-2.74694
3.26001,-0.78389,2.89251,0.892098
5,5,-5,-5
7.89065,0.920278,-0.324967,-3.22685
3.18986,-0.783421,3.08536,0.429605
5,5,-5,-5
7.81851,0.870109,-0.168554,-3.7127
3.10466,-0.797096,3.22996,-0.0452663
5,5,-5,-5
7.73857,0.816674,-0.0674741,-4.18135
3.01349,-0.818422,3.32696,-0.510136
5,5,-5,-5
