robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.26975,0.308921,-2.82454,-0.498069
-1.03779,-2.2298,1.14846,2.5376
5,5,-5,-5
3.65051,0.185554,-2.46514,-0.690186
-0.681348,-2.31144,1.33387,2.56058
5,5,-5,-5
4.05178,0.0907353,-2.11748,-0.914528
-0.304884,-2.36273,1.4902,2.54735
5,5,-5,-5
4.4625,0.0289749,-1.78836,-1.16785
0.0812489,-2.38031,1.61477,2.49531
5,5,-5,-5
4.87089,0.00166732,-1.48362,-1.44541
0.46593,-2.364,1.70692,2.40432
5,5,-5,-5
5.26507,0.00703109,-1.20786,-1.74122
0.837886,-2.31677,1.76819,2.27664
5,5,-5,-5
5.63366,0.0403144,-0.964257,-2.04826
1.18629,-2.24463,1.80223,2.11666
5,5,-5,-5
5.96621,0.0942445,-0.754493,-2.35885
1.50124,-2.15609,1.8147,1.93058
5,5,-5,-5
6.25351,0.159679,-0.57874,-2.66495
1.774,-2.06157,1.81299,1.72591
5,5,-5,-5
6.48754,0.226403,-0.435784,-2.95845
1.99704,-1.97255,1.80593,1.51086
5,5,-5,-5
6.67098,0.287483,-0.32168,-3.23554
2.17362,-1.89741,1.79927,1.29233
5,5,-5,-5
6.8148,0.340975,-0.23098,-3.49785
2.31438,-1.83762,1.79393,1.07377
5,5,-5,-5
6.92396,0.384983,-0.159786,-3.74607
2.42349,-1.7935,1.79143,0.857486
5,5,-5,-5
7.00316,0.418806,-0.104844,-3.98145
2.50487,-1.76416,1.79236,0.644631
5,5,-5,-5
7.05682,0.442644,-0.0635038,-4.20564
2.56216,-1.74779,1.79649,0.435526
5,5,-5,-5
7.0891,0.45735,-0.0336818,-4.42062
2.59876,-1.74194,1.80286,0.229876
5,5,-5,-5
7.10398,0.464223,-0.0138156,-4.62856
2.61789,-1.74371,1.80995,0.0269582
5,5,-5,-5
7.10532,0.464848,-0.00282951,-4.83181
2.6226,-1.74993,1.81565,-0.174223
