robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-1.26871,-1.41751,0.790212,0.13893
-1.1412,-1.54108,0.179873,1.08733
-1.33966,-1.36688,-0.363578,1.34846
-1.66359,-1.04343,0.110943,0.488983
-2.11912,-0.506679,0.50723,-0.166608
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.26871,-1.41751,0.790212,0.13893
-1.1412,-1.54108,0.179873,1.08733
-1.33966,-1.36688,-0.363578,1.34846
-1.66359,-1.04343,0.110943,0.488983
-2.11912,-0.506679,0.50723,-0.166608
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.354,-1.13323,0.790212,0.13893
-1.17272,-1.33677,0.179873,1.08733
-1.50231,-1.14903,-0.363578,1.34846
-1.97976,-0.695659,0.110943,0.488983
-2.64147,0.165751,0.50723,-0.166608
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.26871,-1.41751,0.96292,-0.317229
-1.1412,-1.54108,0.59795,0.316679
-1.34163,-1.23965,-0.346169,1.57963
-1.66359,-1.04343,-0.313503,1.36241
-2.11912,-0.506679,-0.122564,0.872343
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.26871,-1.41751,0.810546,0.121249
-1.32718,-1.35848,0.420257,0.766674
-1.64792,-1.1281,-0.368147,1.44095
-2.03158,-0.737059,0.398451,-0.209971
-2.29061,-0.321623,0.441754,-0.320219
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.26871,-1.41751,0.810546,0.121249
-1.32718,-1.35848,0.420257,0.766674
-1.64792,-1.1281,-0.368147,1.44095
-2.03158,-0.737059,0.398451,-0.209971
-2.29061,-0.321623,0.441754,-0.320219
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.38598,-1.15814,0.810546,0.121249
-1.2092,-1.63456,0.420257,0.766674
-1.72995,-1.14066,-0.368147,1.44095
-2.03158,-0.737059,0.398451,-0.209971
-2.29061,-0.321623,0.441754,-0.320219
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.26871,-1.41751,0.810546,0.121249
-1.1412,-1.54108,0.420257,0.766674
-1.34163,-1.23965,-0.368147,1.44095
-1.66359,-1.04343,0.398451,-0.209971
-2.11912,-0.506679,0.441754,-0.320219
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.26871,-1.41751,0.810546,0.121249
-1.1412,-1.54108,0.420257,0.766674
-1.34163,-1.23965,-0.368147,1.44095
-1.66359,-1.04343,0.398451,-0.209971
-2.11912,-0.506679,0.441754,-0.320219
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.26871,-1.41751,0.354534,0.718575
-1.32718,-1.35848,-0.0698661,1.25858
-1.64792,-1.1281,-0.368122,1.55117
-2.03158,-0.737059,-0.378439,1.34264
-2.29061,-0.321623,-0.204436,0.890455
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.26871,-1.41751,0.354534,0.718575
-1.1412,-1.54108,-0.0698661,1.25858
-1.34163,-1.23965,-0.368122,1.55117
-1.66359,-1.04343,-0.378439,1.34264
-2.11912,-0.506679,-0.204436,0.890455
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.26871,-1.41751,0.299026,0.852097
-1.1412,-1.54108,-0.257642,1.54396
-1.34163,-1.23965,-0.368147,1.44095
-1.66359,-1.04343,0.398451,-0.209971
-2.11912,-0.506679,0.453187,-0.317947
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.36951,-1.35889,0.299026,0.852097
-1.08695,-1.66834,-0.257642,1.54396
-1.11202,-1.66407,-0.368147,1.44095
-2.6862,0.397147,0.398451,-0.209971
-2.75336,0.487068,0.453187,-0.317947
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.56981,-1.10373,0.491887,0.48639
-1.20584,-1.51362,-0.000781434,1.11991
-0.941403,-1.67656,-0.440583,1.63034
-2.11912,-0.506679,-0.527791,1.53792
-2.45819,-0.0162772,0.0903809,0.553899
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.20584,-1.51362,0.706318,0.176319
-0.950378,-1.72531,-0.156403,1.30681
-0.941403,-1.67656,-0.391188,1.44828
-1.47223,-1.16472,-0.251203,0.983561
-2.11912,-0.506679,0.0406651,0.348009
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.20584,-1.51362,0.706318,0.176319
-0.950378,-1.72531,-0.156403,1.30681
-0.941403,-1.67656,-0.391188,1.44828
-1.47223,-1.16472,-0.251203,0.983561
-2.11912,-0.506679,0.0406651,0.348009
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.33147,-1.36027,0.476509,0.364979
-0.896482,-1.86763,-0.246981,1.32996
-2.13309,-0.524795,-0.358965,1.03764
-2.47424,0.00412851,0.0913202,0.464938
-2.61106,0.189033,0.580515,-0.445652
