robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.68427,0.176221,-2.83156,-0.494683
-0.56896,-2.45248,0.967888,2.75557
5,5,-5,-5
4.48412,0.0266848,-2.48803,-0.676807
0.262715,-2.65283,0.940206,2.96286
5,5,-5,-5
5.29763,0.00886611,-2.15969,-0.885075
1.10866,-2.72107,0.857642,3.10187
5,5,-5,-5
6.10326,0.123236,-1.84852,-1.11823
1.94733,-2.65674,0.722968,3.16983
5,5,-5,-5
6.87967,0.366767,-1.55641,-1.37485
2.75737,-2.46284,0.539463,3.16467
5,5,-5,-5
7.60629,0.733007,-1.28513,-1.6534
3.51823,-2.14583,0.310868,3.08504
5,5,-5,-5
8.26389,1.21226,-1.03631,-1.95219
4.21064,-1.71539,0.0413293,2.9303
5,5,-5,-5
8.83505,1.79183,-0.811458,-2.26941
4.81719,-1.18422,-0.264656,2.7006
5,5,-5,-5
9.30464,2.45636,-0.611939,-2.60314
5.32276,-0.567648,-0.602302,2.39685
5,5,-5,-5
9.66022,3.18826,-0.438957,-2.95137
5.71488,0.116725,-0.966595,2.02071
5,5,-5,-5
9.89417,3.97671,-0.290548,-3.3204
5.98646,0.857438,-1.35071,1.56592
5,5,-5,-5
9.99625,4.80643,-0.168349,-3.71348
6.12757,1.6389,-1.75073,1.02953
5,5,-5,-5
9.95767,5.64927,-0.0774978,-4.12309
6.12907,2.4334,-2.16465,0.420453
5,5,-5,-5
9.77734,6.47548,-0.0211261,-4.54085
5.98955,3.21165,-2.58873,-0.250468
5,5,-5,-5
9.4621,7.25602,-0.000177128,-4.95791
5.71548,3.94501,-3.01745,-0.970925
5,5,-5,-5
9.02617,7.96479,-0.0133673,-5.36537
5.32068,4.6078,-3.44367,-1.72765
5,5,-5,-5
8.48987,8.58062,-0.0572853,-5.7547
4.82509,5.17923,-3.85889,-2.50696
5,5,-5,-5
7.87799,9.08866,-0.126624,-6.11813
4.25306,5.64484,-4.25352,-3.29523
