robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.66789,0.180719,-3.09048,-0.378991
-0.665424,-2.31376,1.03792,2.4417
5,5,-5,-5
4.49419,0.0256502,-2.98639,-0.423386
0.110728,-2.37961,1.14316,2.39562
5,5,-5,-5
5.35993,0.0129721,-2.87927,-0.472029
0.926569,-2.29901,1.25111,2.34576
5,5,-5,-5
6.221,0.151375,-2.77232,-0.523679
1.73933,-2.06553,1.35881,2.29302
5,5,-5,-5
7.03341,0.432149,-2.66861,-0.576807
2.50621,-1.69022,1.46343,2.23855
5,5,-5,-5
7.75951,0.830453,-2.57108,-0.629607
3.19051,-1.20038,1.56228,2.18383
5,5,-5,-5
8.37287,1.30896,-2.48249,-0.680028
3.76659,-0.635835,1.65282,2.13052
5,5,-5,-5
8.86091,1.823,-2.40551,-0.725821
4.2225,-0.0438429,1.73265,2.08054
5,5,-5,-5
9.22486,2.32594,-2.34266,-0.764611
4.55993,0.526366,1.79947,2.03589
5,5,-5,-5
9.47701,2.7737,-2.29642,-0.793972
4.79162,1.02808,1.85102,1.99864
5,5,-5,-5
9.64535,3.15049,-2.27341,-0.808855
4.94467,1.44651,1.8775,1.97861
5,5,-5,-5
9.75855,3.465,-2.27429,-0.808281
5.04625,1.7934,1.87621,1.97979
5,5,-5,-5
9.83254,3.71681,-2.29287,-0.79626
5.11194,2.06879,1.85534,1.99522
5,5,-5,-5
9.87939,3.90842,-2.32305,-0.776974
5.15347,2.27573,1.823,2.0177
5,5,-5,-5
9.90779,4.04417,-2.35872,-0.754572
5.17925,2.41907,1.78732,2.04013
5,5,-5,-5
9.92363,4.12944,-2.39366,-0.733033
5.19495,2.50476,1.75651,2.05552
5,5,-5,-5
9.93067,4.17025,-2.42152,-0.71614
5.20413,2.53937,1.7389,2.0571
5,5,-5,-5
9.93112,4.17294,-2.43587,-0.707537
5.20882,2.52981,1.74279,2.03814
5,5,-5,-5
9.92619,4.14402,-2.43029,-0.710876
