robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.95879,0.109614,-3.06859,-0.388094
-0.288188,-2.52917,1.2138,2.19282
5,5,-5,-5
5.07661,0.000586968,-2.95332,-0.438083
0.862044,-2.68966,1.47396,1.88554
5,5,-5,-5
6.20631,0.1477,-2.84105,-0.490127
2.02133,-2.58834,1.71738,1.56431
5,5,-5,-5
7.27699,0.548562,-2.73054,-0.544716
3.12122,-2.23164,1.94306,1.2322
5,5,-5,-5
8.22244,1.17692,-2.62057,-0.602467
4.09811,-1.64973,2.15071,0.892498
5,5,-5,-5
8.98958,1.98616,-2.50999,-0.664123
4.90176,-0.893013,2.34072,0.548597
5,5,-5,-5
9.54489,2.91578,-2.39774,-0.730547
5.50162,-0.0256393,2.51416,0.203913
5,5,-5,-5
9.87741,3.89961,-2.28284,-0.802731
5.89006,0.882822,2.67281,-0.138251
5,5,-5,-5
9.99842,4.87419,-2.16444,-0.881797
6.08205,1.7658,2.81897,-0.474805
5,5,-5,-5
9.93789,5.78564,-2.04178,-0.969005
6.11177,2.56682,2.95546,-0.802962
5,5,-5,-5
9.73106,6.61773,-1.91327,-1.06654
6.02433,3.26212,3.08644,-1.12086
5,5,-5,-5
9.40259,7.37006,-1.77967,-1.17515
5.84874,3.85294,3.21383,-1.43016
5,5,-5,-5
8.97877,8.02811,-1.64377,-1.29383
5.60697,4.33609,3.33686,-1.73353
5,5,-5,-5
8.4862,8.58419,-1.50819,-1.42127
5.31999,4.71442,3.45419,-2.03346
5,5,-5,-5
7.95041,9.03672,-1.37536,-1.55588
5.00604,4.99559,3.56401,-2.33218
5,5,-5,-5
7.39468,9.38925,-1.24741,-1.69575
4.67958,5.19065,3.66423,-2.63157
5,5,-5,-5
6.83937,9.64938,-1.12622,-1.83869
4.35069,5.31273,3.75251,-2.93323
5,5,-5,-5
6.30149,9.82764,-1.01334,-1.98229
4.02511,5.37589,3.82631,-3.23837
5,5,-5,-5
