robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.29902,0.298226,-3.0825,-0.382297
-0.997112,-2.25975,0.990786,2.51742
5,5,-5,-5
3.71055,0.169128,-2.99077,-0.421465
-0.598574,-2.3669,1.02754,2.55398
5,5,-5,-5
4.14352,0.0739026,-2.9072,-0.459054
-0.179272,-2.43876,1.05462,2.59119
5,5,-5,-5
4.58621,0.0171516,-2.82616,-0.497286
0.24969,-2.47174,1.07775,2.62672
5,5,-5,-5
5.02619,6.8588e-05,-2.7422,-0.538794
0.676454,-2.46566,1.10249,2.65782
5,5,-5,-5
5.451,0.0203816,-2.65008,-0.586624
1.08913,-2.42381,1.13416,2.68132
5,5,-5,-5
5.84886,0.0725831,-2.54483,-0.644298
1.47647,-2.35275,1.17786,2.6936
5,5,-5,-5
6.2092,0.148418,-2.42185,-0.715941
1.82844,-2.26177,1.23829,2.69043
5,5,-5,-5
6.52295,0.237581,-2.27711,-0.806448
2.13651,-2.16224,1.31961,2.66682
5,5,-5,-5
6.78257,0.32855,-2.10736,-0.921689
2.39364,-2.06672,1.4252,2.61682
5,5,-5,-5
6.99336,0.41453,-1.91418,-1.06583
2.60922,-1.98949,1.55152,2.53819
5,5,-5,-5
7.16754,0.49425,-1.7053,-1.23902
2.79725,-1.93486,1.68957,2.43179
5,5,-5,-5
7.30887,0.565011,-1.48757,-1.44151
2.95865,-1.89986,1.83373,2.296
5,5,-5,-5
7.42088,0.625148,-1.26777,-1.67277
3.09404,-1.88053,1.97849,2.1301
5,5,-5,-5
7.50686,0.673839,-1.05246,-1.9313
3.20361,-1.87215,2.11869,1.93442
5,5,-5,-5
7.5698,0.710931,-0.847708,-2.2146
3.2871,-1.86946,2.24976,1.71041
5,5,-5,-5
7.61249,0.736794,-0.658877,-2.51914
3.34382,-1.86676,2.3679,1.46063
5,5,-5,-5
7.63746,0.752197,-0.490399,-2.84049
3.37284,-1.85798,2.47028,1.1887
5,5,-5,-5
