robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.39946,0.263094,-3.04559,-0.397797
-0.919779,-2.25567,1.20527,2.23473
5,5,-5,-5
3.93099,0.115614,-2.89694,-0.463798
-0.423102,-2.34241,1.4727,1.96649
5,5,-5,-5
4.49548,0.0255197,-2.74608,-0.536833
0.106905,-2.3704,1.73449,1.68228
5,5,-5,-5
5.07156,0.000512171,-2.59667,-0.615479
0.649287,-2.33261,1.98504,1.3865
5,5,-5,-5
5.63676,0.0407121,-2.45214,-0.69786
1.1819,-2.22958,2.21948,1.08426
5,5,-5,-5
6.16943,0.138679,-2.31565,-0.781672
1.68343,-2.06945,2.43378,0.781303
5,5,-5,-5
6.65057,0.280296,-2.19013,-0.864228
2.13516,-1.86704,2.62469,0.48392
5,5,-5,-5
7.06503,0.446357,-2.07819,-0.942532
2.52217,-1.64229,2.78981,0.198769
5,5,-5,-5
7.40171,0.614591,-1.98227,-1.01336
2.83359,-1.41822,2.9274,-0.0672544
5,5,-5,-5
7.65294,0.761849,-1.90459,-1.07337
3.06192,-1.21871,3.03636,-0.307183
5,5,-5,-5
7.8215,0.872149,-1.84816,-1.11851
3.20923,-1.05838,3.11505,-0.513147
5,5,-5,-5
7.92356,0.943797,-1.81139,-1.14866
3.29098,-0.937474,3.16714,-0.685846
5,5,-5,-5
7.97152,0.978794,-1.78979,-1.16665
3.31976,-0.854561,3.19897,-0.831669
5,5,-5,-5
7.97589,0.982029,-1.77911,-1.17562
3.30628,-0.805356,3.21613,-0.957433
5,5,-5,-5
7.94601,0.960073,-1.77524,-1.17889
3.26001,-0.78389,3.22358,-1.07019
5,5,-5,-5
7.89065,0.920278,-1.77412,-1.17983
3.18986,-0.783421,3.22588,-1.17712
5,5,-5,-5
7.81851,0.870109,-1.77173,-1.18185
3.10466,-0.797096,3.22719,-1.28542
5,5,-5,-5
7.73857,0.816674,-1.76405,-1.18836
3.01349,-0.818422,3.23137,-1.40232
