robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.06932,0.387792,-3.00816,-0.413874
-1.2383,-2.15079,1.02158,2.54607
5,5,-5,-5
3.22144,0.327022,-2.83115,-0.494884
-1.109,-2.17243,1.09545,2.60057
5,5,-5,-5
3.37547,0.271268,-2.65744,-0.582715
-0.977437,-2.18885,1.16047,2.64584
5,5,-5,-5
3.53125,0.22059,-2.48729,-0.677239
-0.843771,-2.2,1.21718,2.68088
5,5,-5,-5
3.6886,0.175042,-2.32093,-0.778318
-0.708169,-2.20581,1.26622,2.70483
5,5,-5,-5
3.84736,0.134672,-2.15862,-0.885807
-0.570799,-2.20625,1.30839,2.71695
5,5,-5,-5
4.00735,0.0995253,-2.0006,-0.999554
-0.431828,-2.20127,1.34456,2.71662
5,5,-5,-5
4.16842,0.0696383,-1.84708,-1.1194
-0.291428,-2.19085,1.37574,2.70335
5,5,-5,-5
4.33037,0.0450433,-1.6983,-1.24516
-0.14977,-2.17495,1.403,2.67681
5,5,-5,-5
4.49304,0.0257669,-1.55449,-1.37668
-0.00702456,-2.15354,1.42748,2.63678
5,5,-5,-5
4.66074,0.0115229,-1.42234,-1.5071
0.140718,-2.12609,1.43799,2.59394
5,5,-5,-5
4.8358,0.00269675,-1.30482,-1.63167
0.295608,-2.09173,1.42791,2.55548
5,5,-5,-5
5.01506,2.26831e-05,-1.19696,-1.75395
0.454766,-2.05027,1.405,2.51569
5,5,-5,-5
5.1953,0.00381548,-1.0944,-1.8781
0.615249,-2.00197,1.37665,2.46862
5,5,-5,-5
5.37329,0.0139537,-0.993398,-2.00882
0.774083,-1.94751,1.34984,2.4081
5,5,-5,-5
5.54584,0.0298837,-0.89086,-2.15132
0.928307,-1.88802,1.33107,2.32786
5,5,-5,-5
5.70984,0.050644,-0.784466,-2.31127
1.075,-1.82507,1.32615,2.22142
5,5,-5,-5
5.86225,0.0749095,-0.672858,-2.49484
1.21133,-1.76055,1.34003,2.08209
