robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.29534,0.29956,-3.1351,-0.360805
-1.00016,-2.25947,1.0483,2.37767
5,5,-5,-5
3.6971,0.172738,-3.09058,-0.378948
-0.609799,-2.36707,1.1428,2.28159
5,5,-5,-5
4.11652,0.0786726,-3.051,-0.3955
-0.201926,-2.44145,1.22815,2.19077
5,5,-5,-5
4.54459,0.0207827,-3.01276,-0.411878
0.214634,-2.47951,1.3102,2.1005
5,5,-5,-5
4.9718,7.95483e-05,-2.97228,-0.429621
0.630529,-2.48053,1.3945,2.00579
5,5,-5,-5
5.38856,0.0151207,-2.92609,-0.450397
1.03636,-2.44626,1.48631,1.90136
5,5,-5,-5
5.78575,0.0621268,-2.87074,-0.476034
1.42317,-2.38079,1.59051,1.78167
5,5,-5,-5
6.15508,0.135249,-2.80294,-0.508573
1.7828,-2.29029,1.71152,1.64078
5,5,-5,-5
6.48934,0.226964,-2.71951,-0.550352
2.10823,-2.18258,1.85313,1.47225
5,5,-5,-5
6.78257,0.32855,-2.61754,-0.604107
2.39364,-2.06672,2.01831,1.26909
5,5,-5,-5
7.04855,0.43892,-2.48842,-0.67658
2.65314,-1.94443,2.21897,1.00881
5,5,-5,-5
7.30064,0.560736,-2.33201,-0.771308
2.90009,-1.81312,2.45211,0.682015
5,5,-5,-5
7.5337,0.689503,-2.15822,-0.886086
3.12902,-1.67668,2.69857,0.302023
5,5,-5,-5
7.74333,0.819794,-1.97656,-1.01769
3.33519,-1.53993,2.94142,-0.115776
5,5,-5,-5
7.92591,0.94549,-1.79586,-1.16158
3.51465,-1.4084,3.16705,-0.553721
5,5,-5,-5
8.07844,1.06005,-1.62399,-1.31184
3.66409,-1.28803,3.36578,-0.992119
5,5,-5,-5
8.19843,1.15682,-1.46768,-1.46125
3.78068,-1.18486,3.53205,-1.40977
5,5,-5,-5
8.28355,1.22928,-1.33252,-1.60153
3.86178,-1.10481,3.66412,-1.7846
