fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
10.0637,0,10.0637,0,0,41,-1,-1,10.0637,0,10.01,0,0,42,-1,-1
10.0637,0,10.0637,0,0,41,-1,-1,11.7338,0,11.7338,0,0,42,-1,-1
10.0637,0,10.0637,0,0,41,-1,-1,11.7338,0,11.7338,0,0,42,-1,-1
10.0637,0,10.0637,0,0,41,-1,-1,11.7338,0,11.7338,0,0,42,-1,-1
10.0637,0,10.0637,0,0,41,-1,-1,12.0811,0,12.0811,0,0,42,-1,-1
10.1262,0,10.1262,0,0,41,-1,-1,12.4891,0,12.4891,0,0,42,-1,-1
10.5655,0,10.5655,0,0,41,-1,-1,12.5332,0,12.5332,0,0,42,-1,-1
10.5655,0,10.5655,0,0,41,-1,-1,12.5332,0,12.5332,0,0,42,-1,-1
10.5655,0,10.5655,0,0,41,-1,-1,12.7088,0,12.7088,0,0,42,-1,-1
11.5598,0,11.5598,0,0,41,-1,-1,13.0104,0,10.9966,0,0,6,3,5
11.5598,0,11.5598,0,0,41,-1,-1,13.0929,0,13.0929,0,0,42,-1,-1
12.2693,0,12.2693,0,0,41,-1,-1,13.0929,0,13.0929,0,0,42,-1,-1
12.3045,0,12.3045,0,0,41,-1,-1,13.2035,0,13.2035,0,0,6,3,6
12.9392,0,12.9392,0,0,41,-1,-1,13.2035,0,13.2035,0,0,6,3,6
13.0069,0,13.0069,0,0,41,-1,-1,13.4227,0,13.4227,0,0,42,-1,-1
13.6444,0,13.6444,0,0,41,-1,-1,13.4227,0,13.4227,0,0,42,-1,-1
13.8265,0,13.8265,0,0,41,-1,-1,13.5022,0,13.5022,0,0,42,-1,-1
14.217,0,14.217,0,0,41,-1,-1,13.8567,0,13.8567,0,0,12,4,6
14.217,0,14.217,0,0,41,-1,-1,13.8567,0,13.8567,0,0,12,4,6
14.3974,0,14.3974,0,0,41,-1,-1,13.8739,0,13.8739,0,0,18,3,5
14.5351,0,14.5351,0,0,41,-1,-1,13.8739,0,13.8739,0,0,18,3,5
14.5351,0,14.5351,0,0,41,-1,-1,13.8739,0,13.8739,0,0,18,3,5
15.1532,0,15.1532,0,0,41,-1,-1,13.8739,0,13.8739,0,0,18,3,5
15.2585,0,15.2585,0,0,41,-1,-1,13.8739,0,13.8739,0,0,18,3,5
15.9533,0,15.9533,0,0,41,-1,-1,13.9615,0,13.9615,0,0,42,-1,-1
15.9533,0,15.9533,0,0,41,-1,-1,14.0499,0,14.0499,0,0,18,4,5
15.9533,0,15.9533,0,0,41,-1,-1,14.0499,0,14.0499,0,0,18,4,5
15.9533,0,15.9533,0,0,41,-1,-1,14.1053,0,14.1053,0,0,42,-1,-1
15.9533,0,15.9533,0,0,41,-1,-1,14.1053,0,14.1053,0,0,42,-1,-1
16.0444,0,16.0444,0,0,41,-1,-1,14.1053,0,14.1053,0,0,42,-1,-1
16.0444,0,16.0444,0,0,41,-1,-1,14.4345,0,14.4345,0,0,42,-1,-1
