robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.33613,0.284965,-2.90712,-0.45909
-0.982595,-2.23467,0.995595,2.66642
5,5,-5,-5
3.77175,0.153207,-2.63064,-0.597029
-0.586618,-2.29723,1.0243,2.81492
5,5,-5,-5
4.22062,0.0611163,-2.36145,-0.752875
-0.179669,-2.31321,1.02368,2.92692
5,5,-5,-5
4.67682,0.0104554,-2.10205,-0.925459
0.235114,-2.28546,0.993419,3.00113
5,5,-5,-5
5.13418,0.0018008,-1.85471,-1.11321
0.654041,-2.21818,0.933768,3.03702
5,5,-5,-5
5.58655,0.034523,-1.6214,-1.31421
1.0731,-2.11694,0.845552,3.03483
5,5,-5,-5
6.02798,0.106816,-1.4038,-1.5262
1.48824,-1.9886,0.730148,2.99556
5,5,-5,-5
6.45299,0.215772,-1.20317,-1.74668
1.89569,-1.84118,0.589449,2.92092
5,5,-5,-5
6.85667,0.357502,-1.02043,-1.97295
2.29228,-1.68366,0.425817,2.81332
5,5,-5,-5
7.2349,0.527281,-0.856086,-2.20215
2.67585,-1.52577,0.242019,2.67578
5,5,-5,-5
7.5439,0.695517,-0.706891,-2.43695
3.00465,-1.40095,0.0594648,2.50397
5,5,-5,-5
7.76751,0.835761,-0.570738,-2.68016
3.26207,-1.33242,-0.109514,2.29852
5,5,-5,-5
7.94024,0.955871,-0.449143,-2.92884
3.48131,-1.30641,-0.275982,2.06816
5,5,-5,-5
8.09267,1.07121,-0.343084,-3.1798
3.69157,-1.30162,-0.451158,1.81903
5,5,-5,-5
8.25206,1.20209,-0.252989,-3.42968
3.91846,-1.2919,-0.645947,1.55485
5,5,-5,-5
8.44193,1.37328,-0.17874,-3.67507
4.18338,-1.24679,-0.870576,1.27684
5,5,-5,-5
8.68003,1.61512,-0.1197,-3.91249
4.50138,-1.13058,-1.1342,0.983505
5,5,-5,-5
8.97395,1.96557,-0.0747664,-4.13856
4.87677,-0.900287,-1.4444,0.67019
