robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,0.790212,0.13893
-1.37763,-1.25772,0.179873,1.08733
-1.25361,-1.39401,-0.363578,1.34846
-2.13309,-0.524795,0.110943,0.488983
-2.42244,-0.127909,0.50723,-0.166608
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,0.790212,0.13893
-1.37763,-1.25772,0.179873,1.08733
-1.25361,-1.39401,-0.363578,1.34846
-2.13309,-0.524795,0.110943,0.488983
-2.42244,-0.127909,0.50723,-0.166608
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,0.790212,0.13893
-1.37763,-1.25772,0.179873,1.08733
-1.25361,-1.39401,-0.363578,1.34846
-2.13309,-0.524795,0.110943,0.488983
-2.51972,0.0219663,0.50723,-0.166608
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,0.790212,0.13893
-1.37763,-1.25772,0.179873,1.08733
-1.25361,-1.39401,-0.363578,1.34846
-2.13309,-0.524795,0.110943,0.488983
-2.51972,0.0219663,0.250186,0.0282105
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,0.790212,0.13893
-1.37763,-1.25772,0.179873,1.08733
-1.25361,-1.39401,-0.363578,1.34846
-2.13309,-0.524795,0.110943,0.488983
-2.51972,0.0219663,0.250186,0.0282105
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,1.08815,-0.339185
-1.37763,-1.25772,0.450824,0.695578
-1.25361,-1.39401,-0.548994,1.65338
-2.13309,-0.524795,-0.210823,1.03191
-2.51972,0.0219663,0.280259,0.416742
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,1.0495,-0.291943
-1.37763,-1.25772,0.790212,0.13893
-1.25361,-1.39401,-0.456659,1.67399
-2.13309,-0.524795,0.122191,0.289244
-2.42681,-0.027045,0.449385,-0.194869
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,1.0495,-0.291943
-1.37763,-1.25772,0.790212,0.13893
-1.1918,-1.50619,-0.456659,1.67399
-2.13309,-0.524795,0.122191,0.289244
-2.51972,0.0219663,0.449385,-0.194869
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,0.997846,-0.299314
-1.37763,-1.25772,0.790212,0.13893
-1.1918,-1.50619,-0.266867,1.64797
-2.13309,-0.524795,-0.466651,1.80683
-2.51972,0.0219663,0.50723,-0.166608
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,0.997846,-0.299314
-1.37763,-1.25772,0.790212,0.13893
-1.1918,-1.50619,-0.266867,1.64797
-2.13309,-0.524795,-0.466651,1.80683
-2.51972,0.0219663,0.50723,-0.166608
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,0.997846,-0.299314
-1.37763,-1.25772,0.790212,0.13893
-1.1918,-1.50619,-0.266867,1.64797
-2.13309,-0.524795,-0.466651,1.80683
-2.51972,0.0219663,0.50723,-0.166608
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68842,-1.00802,0.997846,-0.299314
-1.27274,-1.36377,0.790212,0.13893
-1.18112,-1.57063,-0.266867,1.64797
-1.32911,-1.60729,-0.466651,1.80683
-2.31257,-0.457071,0.50723,-0.166608
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.76709,-0.849576,1.65509,-0.98975
-1.18849,-1.47781,1.46239,-1.33104
-1.05633,-1.63155,1.35703,-1.27535
-1.81104,-0.793387,1.16419,-1.13844
-2.58453,0.368335,1.02561,-0.978543
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.76981,-0.851413,1.64338,-0.988447
-1.22995,-1.28764,1.60171,-1.24395
-1.1187,-1.54392,1.17641,-1.12516
-1.32911,-1.60729,1.00595,-1.11612
-2.31257,-0.457071,0.923848,-1.0895
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.50138,-1.19544,1.65509,-0.98975
-1.07441,-1.72862,1.53221,-1.32772
-1.18112,-1.57063,1.17641,-1.12516
