fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
9.77641,0,9.51289,0,0,51,-1,-1,9.77641,0,9.77641,0,0,51,-1,-1
9.77641,0,9.51403,0,0,51,-1,-1,10.1974,0,9.36643,0,0,15,3,6
9.77641,0,9.51403,0,0,51,-1,-1,10.1974,0,9.36643,0,0,15,3,6
9.77641,0,9.51289,0,0,51,-1,-1,10.1974,0,9.36643,0,0,15,3,6
9.77641,0,9.51403,0,0,51,-1,-1,11.3829,0,11.3829,0,0,15,3,6
10.1974,0,10.1974,0,0,12,0,2,11.7029,0,11.7029,0,0,27,3,6
10.1974,0,10.1974,0,0,12,0,2,11.7029,0,11.7029,0,0,27,3,6
10.1974,0,10.1974,0,0,12,0,2,11.7029,0,11.7029,0,0,27,3,6
10.2149,0,10.2149,0,0,12,0,2,11.7029,0,11.7029,0,0,27,3,6
10.2149,0,10.2149,0,0,12,0,2,11.7029,0,11.7029,0,0,27,3,6
10.2149,0,10.2149,0,0,12,0,2,11.8044,0,11.8044,0,0,15,3,6
10.2149,0,10.2149,0,0,12,0,2,12.0088,0,12.0088,0,0,27,3,5
10.246,0,10.246,0,0,51,-1,-1,12.185,0,12.185,0,0,51,-1,-1
11.6403,0,11.6403,0,0,9,-1,-1,12.249,0,12.249,0,0,51,-1,-1
11.8125,0,11.8125,0,0,51,-1,-1,12.2673,0,12.2673,0,0,51,-1,-1
11.8125,0,11.8125,0,0,51,-1,-1,12.2673,0,12.2673,0,0,51,-1,-1
11.866,0,11.866,0,0,51,-1,-1,12.4165,0,12.4165,0,0,51,-1,-1
12.0064,0,12.0064,0,0,51,-1,-1,12.5268,0,12.5268,0,0,51,-1,-1
12.0673,0,12.0673,0,0,51,-1,-1,12.5268,0,12.5268,0,0,51,-1,-1
12.9744,0,12.9744,0,0,51,-1,-1,12.5268,0,12.5268,0,0,51,-1,-1
13.2062,0,13.2062,0,0,51,-1,-1,12.7084,0,12.7084,0,0,15,3,6
13.2062,0,13.2062,0,0,51,-1,-1,12.9503,0,12.9503,0,0,15,3,6
13.2062,0,13.2062,0,0,51,-1,-1,12.9503,0,12.9503,0,0,15,3,6
13.4589,0,13.4589,0,0,51,-1,-1,12.9503,0,12.9503,0,0,15,3,6
13.4589,0,13.4589,0,0,51,-1,-1,13.0957,0,13.0957,0,0,51,-1,-1
13.6001,0,13.6001,0,0,3,0,2,13.1728,0,13.1728,0,0,27,3,5
13.6001,0,13.6001,0,0,3,0,2,13.1728,0,13.1728,0,0,27,3,5
14.1873,0,14.1873,0,0,51,-1,-1,13.1728,0,13.1728,0,0,27,3,5
14.1873,0,14.1873,0,0,51,-1,-1,13.1826,0,13.1826,0,0,51,-1,-1
14.1873,0,14.1873,0,0,51,-1,-1,13.3528,0,13.3528,0,0,15,3,6
14.2687,0,14.2687,0,0,51,-1,-1,13.4239,0,13.4239,0,0,27,3,6
14.2687,0,14.2687,0,0,51,-1,-1,13.4239,0,13.4239,0,0,27,3,6
14.4394,0,14.4394,0,0,51,-1,-1,13.6302,0,13.6302,0,0,15,3,6
14.4394,0,14.4394,0,0,51,-1,-1,13.6302,0,13.6302,0,0,15,3,6
14.9339,0,14.9339,0,0,6,0,2,13.6302,0,13.6302,0,0,15,3,6
14.9339,0,14.9339,0,0,6,0,2,13.6598,0,13.6598,0,0,15,3,6
15.1665,0,15.1665,0,0,3,0,3,13.7737,0,13.7737,0,0,27,3,6
15.528,0,15.528,0,0,15,-1,-1,13.7737,0,13.7737,0,0,27,3,6
15.528,0,15.528,0,0,15,-1,-1,13.8932,0,13.8932,0,0,27,2,6
15.528,0,15.528,0,0,15,-1,-1,13.8932,0,13.8932,0,0,27,2,6
15.7522,0,15.7522,0,0,51,-1,-1,13.8932,0,13.8932,0,0,27,2,6
15.7522,0,15.7522,0,0,51,-1,-1,13.9526,0,13.9526,0,0,15,2,6
15.8817,0,15.8817,0,0,51,-1,-1,14.0016,0,14.0016,0,0,15,3,6
16.1936,0,16.1936,0,0,15,-1,-1,14.0276,0,14.0276,0,0,15,3,6
16.1936,0,16.1936,0,0,15,-1,-1,14.036,0,14.036,0,0,15,2,5
16.1936,0,16.1936,0,0,15,-1,-1,14.1065,0,14.1065,0,0,15,3,6
16.3977,0,16.3977,0,0,3,0,2,14.1395,0,14.1395,0,0,51,-1,-1
16.4068,0,16.4068,0,0,3,0,2,14.2137,0,14.2137,0,0,15,4,6
16.4068,0,16.4068,0,0,3,0,2,14.2137,0,14.2137,0,0,15,4,6
16.5345,0,16.5345,0,0,12,0,2,14.2137,0,14.2137,0,0,15,4,6
16.7633,0,16.7633,0,0,15,4,6,14.3721,0,14.3721,0,0,27,2,6
16.797,0,16.797,0,0,15,5,6,14.3998,0,14.3998,0,0,15,4,6
16.8236,0,16.8236,0,0,12,0,2,14.3998,0,14.3998,0,0,15,4,6
16.8236,0,16.8236,0,0,12,0,2,14.576,0,14.576,0,0,27,4,6
16.89,0,16.89,0,0,15,5,6,14.576,0,14.576,0,0,27,4,6
16.9176,0,16.9176,0,0,51,-1,-1,14.576,0,14.576,0,0,27,4,6
16.9176,0,16.9176,0,0,51,-1,-1,14.6611,0,14.6611,0,0,15,3,6
16.9176,0,16.9176,0,0,51,-1,-1,14.7599,0,14.7599,0,0,15,3,6
17.4576,0,17.4576,0,0,15,4,6,14.7599,0,14.7599,0,0,15,3,6
17.5781,0,17.5781,0,0,6,0,2,14.7844,0,14.7844,0,0,15,3,6
18.3344,0,18.3344,0,0,6,0,2,15.0036,0,15.0036,0,0,27,3,6
18.4216,0,18.4216,0,0,6,0,2,15.0036,0,15.0036,0,0,27,3,6
19.1365,0,19.1365,0,0,12,0,2,15.0274,0,15.0274,0,0,51,-1,-1
19.2059,0,19.2059,0,0,12,0,2,15.2203,0,15.2203,0,0,27,4,6
19.238,0,19.238,0,0,6,0,2,15.283,0,15.283,0,0,27,2,5
19.3751,0,19.3751,0,0,6,0,2,15.283,0,15.283,0,0,27,2,5
19.3751,0,19.3751,0,0,6,0,2,15.3099,0,15.3099,0,0,15,3,6
19.3751,0,19.3751,0,0,6,0,2,15.8725,0,15.8725,0,0,27,3,6
19.7797,0,19.7797,0,0,6,0,2,15.8725,0,15.8725,0,0,27,3,6
19.7797,0,19.7797,0,0,6,0,2,16.1936,0,11.796,0,0,6,0,2
20.0393,0,20.0393,0,0,3,0,2,16.1936,0,12.5885,0,0,51,2,4
20.0393,0,20.0393,0,0,3,0,2,16.1936,0,14.1026,0,0,51,2,3
20.0393,0,20.0393,0,0,3,0,2,16.1936,0,12.0871,0,0,51,0,2
