robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.2588,0.312972,-3.11821,-0.367627
-1.03077,-2.25598,0.998486,2.47011
5,5,-5,-5
3.62039,0.194099,-3.07796,-0.384182
-0.673824,-2.36709,1.03444,2.45979
5,5,-5,-5
3.99735,0.101563,-3.05458,-0.393987
-0.301229,-2.4523,1.05678,2.45148
5,5,-5,-5
4.38221,0.0383131,-3.03543,-0.402123
0.0793553,-2.50834,1.07571,2.44367
5,5,-5,-5
4.76708,0.00542829,-3.00798,-0.413952
0.459819,-2.53377,1.10131,2.43452
5,5,-5,-5
5.14393,0.00207208,-2.95983,-0.435165
0.831953,-2.5291,1.14349,2.42188
5,5,-5,-5
5.505,0.0255683,-2.87895,-0.472181
1.18779,-2.49666,1.2118,2.40284
5,5,-5,-5
5.84305,0.0715854,-2.75398,-0.532855
1.51988,-2.44043,1.31496,2.37296
5,5,-5,-5
6.15156,0.134416,-2.57493,-0.62747
1.82154,-2.36578,1.46012,2.32522
5,5,-5,-5
6.42489,0.20733,-2.3342,-0.769927
2.08694,-2.27907,1.65173,2.24875
5,5,-5,-5
6.67313,0.288244,-2.00884,-0.993382
2.32733,-2.18441,1.89732,2.12782
5,5,-5,-5
6.90728,0.378064,-1.61148,-1.32333
2.55454,-2.08235,2.17593,1.94096
5,5,-5,-5
7.12401,0.473568,-1.1919,-1.75988
2.76458,-1.97497,2.4454,1.67087
5,5,-5,-5
7.3204,0.571036,-0.797367,-2.29115
2.95389,-1.86485,2.6679,1.31328
5,5,-5,-5
7.49396,0.666389,-0.466456,-2.89121
3.11933,-1.75489,2.81665,0.87989
5,5,-5,-5
7.64251,0.75534,-0.223413,-3.52209
3.25812,-1.64823,2.88163,0.396933
5,5,-5,-5
7.76418,0.833547,-0.0747613,-4.13859
3.36779,-1.54801,2.87252,-0.0995892
5,5,-5,-5
7.85719,0.896776,-0.00935477,-4.69429
3.44602,-1.45727,2.81788,-0.570366
