robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.29902,0.298226,-3.11821,-0.367627
-0.997112,-2.25975,0.998486,2.47011
5,5,-5,-5
3.71055,0.169128,-3.07796,-0.384182
-0.598574,-2.3669,1.03444,2.45979
5,5,-5,-5
4.14352,0.0739026,-3.05458,-0.393987
-0.179272,-2.43876,1.05678,2.45148
5,5,-5,-5
4.58621,0.0171516,-3.03543,-0.402123
0.24969,-2.47174,1.07571,2.44367
5,5,-5,-5
5.02619,6.8588e-05,-3.00798,-0.413952
0.676454,-2.46566,1.10131,2.43452
5,5,-5,-5
5.451,0.0203816,-2.95983,-0.435165
1.08913,-2.42381,1.14349,2.42188
5,5,-5,-5
5.84886,0.0725831,-2.87895,-0.472181
1.47647,-2.35275,1.2118,2.40284
5,5,-5,-5
6.2092,0.148418,-2.75398,-0.532855
1.82844,-2.26177,1.31496,2.37296
5,5,-5,-5
6.52295,0.237581,-2.57493,-0.62747
2.13651,-2.16224,1.46012,2.32522
5,5,-5,-5
6.78257,0.32855,-2.3342,-0.769927
2.39364,-2.06672,1.65173,2.24875
5,5,-5,-5
6.99336,0.41453,-2.00884,-0.993382
2.60922,-1.98949,1.89732,2.12782
5,5,-5,-5
7.16754,0.49425,-1.61148,-1.32333
2.79725,-1.93486,2.17593,1.94096
5,5,-5,-5
7.30887,0.565011,-1.1919,-1.75988
2.95865,-1.89986,2.4454,1.67087
5,5,-5,-5
7.42088,0.625148,-0.797367,-2.29115
3.09404,-1.88053,2.6679,1.31328
5,5,-5,-5
7.50686,0.673839,-0.466456,-2.89121
3.20361,-1.87215,2.81665,0.87989
5,5,-5,-5
7.5698,0.710931,-0.223413,-3.52209
3.2871,-1.86946,2.88163,0.396933
5,5,-5,-5
7.61249,0.736794,-0.0747613,-4.13859
3.34382,-1.86676,2.87252,-0.0995892
5,5,-5,-5
7.63746,0.752197,-0.00935477,-4.69429
3.37284,-1.85798,2.81788,-0.570366
