robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.29713,0.298913,-3.12141,-0.36633
-0.998311,-2.26023,1.08396,2.33826
5,5,-5,-5
3.70362,0.170984,-3.05985,-0.391766
-0.603042,-2.36923,1.21541,2.20094
5,5,-5,-5
4.1296,0.0763426,-3.0014,-0.416815
-0.188377,-2.44459,1.33782,2.06738
5,5,-5,-5
4.56476,0.0189797,-2.94395,-0.442296
0.235508,-2.48254,1.45575,1.93312
5,5,-5,-5
4.99815,3.40656e-07,-2.88547,-0.469134
0.657806,-2.48221,1.57335,1.79338
5,5,-5,-5
5.41883,0.0175724,-2.82394,-0.498359
1.06768,-2.44566,1.69429,1.64304
5,5,-5,-5
5.81635,0.067093,-2.75744,-0.531116
1.45483,-2.37772,1.82172,1.4767
5,5,-5,-5
6.18132,0.141556,-2.68409,-0.568684
1.80997,-2.28564,1.95816,1.2886
5,5,-5,-5
6.50563,0.232079,-2.60212,-0.6125
2.12511,-2.17852,2.10535,1.07265
5,5,-5,-5
6.78257,0.32855,-2.50987,-0.664189
2.39364,-2.06672,2.26404,0.822357
5,5,-5,-5
7.02216,0.42716,-2.40423,-0.726599
2.62578,-1.95441,2.43679,0.524235
5,5,-5,-5
7.2375,0.528581,-2.2859,-0.800751
2.8346,-1.84089,2.6179,0.17533
5,5,-5,-5
7.4277,0.628925,-2.15907,-0.885497
3.01897,-1.7297,2.79569,-0.21441
5,5,-5,-5
7.59211,0.724377,-2.02775,-0.979338
3.17806,-1.62427,2.9603,-0.633798
5,5,-5,-5
7.73032,0.811283,-1.89573,-1.08037
3.31125,-1.5279,3.10426,-1.07052
5,5,-5,-5
7.84197,0.886221,-1.76652,-1.18626
3.41798,-1.44364,3.22289,-1.51143
5,5,-5,-5
7.92672,0.946074,-1.64332,-1.29423
3.49771,-1.37424,3.31442,-1.94297
5,5,-5,-5
7.98406,0.988097,-1.52894,-1.40114
3.54975,-1.32208,3.37989,-2.35162
