robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.23738,0.320986,-3.06304,-0.390426
-1.05521,-2.24293,1.12477,2.34129
5,5,-5,-5
3.57059,0.208677,-2.93927,-0.44441
-0.730152,-2.34155,1.30764,2.19448
5,5,-5,-5
3.91477,0.119193,-2.81701,-0.501715
-0.394095,-2.41728,1.48694,2.04308
5,5,-5,-5
4.26544,0.0542525,-2.69635,-0.562301
-0.0515193,-2.46842,1.66257,1.88716
5,5,-5,-5
4.61784,0.0146257,-2.57736,-0.626123
0.292852,-2.49425,1.8344,1.72682
5,5,-5,-5
4.96716,0.000107824,-2.46014,-0.693135
0.634213,-2.49499,2.00234,1.56215
5,5,-5,-5
5.30865,0.00953536,-2.34477,-0.763287
0.967829,-2.47186,2.16626,1.39325
5,5,-5,-5
5.63776,0.0408408,-2.23133,-0.836529
1.28919,-2.42693,2.32606,1.22022
5,5,-5,-5
5.95032,0.0911424,-2.11992,-0.912808
1.59412,-2.36314,2.48163,1.04315
5,5,-5,-5
6.24259,0.156864,-2.01061,-0.992067
1.8789,-2.28408,2.63287,0.862151
5,5,-5,-5
6.53203,0.240497,-1.90161,-1.07572
2.16115,-2.18753,2.78194,0.674802
5,5,-5,-5
6.83012,0.346972,-1.79212,-1.1647
2.45237,-2.06867,2.92978,0.479593
5,5,-5,-5
7.12487,0.473973,-1.6836,-1.25814
2.74049,-1.92961,3.07454,0.278134
5,5,-5,-5
7.40526,0.616538,-1.57742,-1.35501
3.01438,-1.77515,3.21456,0.0722066
5,5,-5,-5
7.66155,0.767249,-1.47481,-1.45415
3.26419,-1.6125,3.34837,-0.136248
5,5,-5,-5
7.88555,0.916666,-1.3769,-1.55426
3.48163,-1.45093,3.4747,-0.345139
5,5,-5,-5
8.07058,1.05392,-1.28464,-1.65394
3.65992,-1.3011,3.59247,-0.552243
5,5,-5,-5
8.21113,1.16743,-1.1989,-1.75167
3.79347,-1.17442,3.7008,-0.755227
