robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.06425,0.389915,-2.94591,-0.441414
-1.22511,-2.17939,1.06955,2.53787
5,5,-5,-5
3.21151,0.330813,-2.70152,-0.559617
-1.08281,-2.2302,1.19156,2.57788
5,5,-5,-5
3.36076,0.276348,-2.45962,-0.693439
-0.93853,-2.27632,1.30171,2.60086
5,5,-5,-5
3.51171,0.226637,-2.22445,-0.841118
-0.792537,-2.31766,1.398,2.60532
5,5,-5,-5
3.66407,0.181776,-1.99983,-1.00013
-0.645107,-2.35417,1.4793,2.59093
5,5,-5,-5
3.81753,0.141836,-1.78907,-1.16725
-0.496522,-2.3858,1.54543,2.55848
5,5,-5,-5
3.97179,0.106864,-1.5949,-1.33867
-0.347072,-2.41255,1.59713,2.50982
5,5,-5,-5
4.12653,0.0768861,-1.41943,-1.51009
-0.197046,-2.43443,1.63605,2.4477
5,5,-5,-5
4.28145,0.0519014,-1.26415,-1.67684
-0.0467395,-2.45146,1.66462,2.37561
5,5,-5,-5
4.43622,0.0318863,-1.13,-1.83407
0.103555,-2.46371,1.68595,2.29757
5,5,-5,-5
4.59468,0.0164555,-1.02472,-1.96732
0.257627,-2.47151,1.69342,2.22931
5,5,-5,-5
4.75906,0.00580836,-0.948297,-2.0702
0.417681,-2.47459,1.68473,2.18034
5,5,-5,-5
4.92665,0.000538043,-0.891083,-2.151
0.581002,-2.47238,1.66838,2.14425
5,5,-5,-5
5.09468,0.000896462,-0.844709,-2.21907
0.744839,-2.46465,1.65138,2.11331
5,5,-5,-5
5.26038,0.00678424,-0.801698,-2.28444
0.906434,-2.4515,1.63975,2.07897
5,5,-5,-5
5.421,0.0177559,-0.755268,-2.3576
1.06305,-2.43342,1.63868,2.03204
5,5,-5,-5
5.57386,0.0330402,-0.699404,-2.44953
1.212,-2.41117,1.65255,1.96275
5,5,-5,-5
5.7163,0.0515751,-0.629192,-2.57182
1.35065,-2.38586,1.68456,1.86062
