robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.26975,0.308921,-3.00816,-0.413874
-1.03779,-2.2298,1.02158,2.54607
5,5,-5,-5
3.65051,0.185554,-2.83115,-0.494884
-0.681348,-2.31144,1.09545,2.60057
5,5,-5,-5
4.05178,0.0907353,-2.65744,-0.582715
-0.304884,-2.36273,1.16047,2.64584
5,5,-5,-5
4.4625,0.0289749,-2.48729,-0.677239
0.0812489,-2.38031,1.21718,2.68088
5,5,-5,-5
4.87089,0.00166732,-2.32093,-0.778318
0.46593,-2.364,1.26622,2.70483
5,5,-5,-5
5.26507,0.00703109,-2.15862,-0.885807
0.837886,-2.31677,1.30839,2.71695
5,5,-5,-5
5.63366,0.0403144,-2.0006,-0.999554
1.18629,-2.24463,1.34456,2.71662
5,5,-5,-5
5.96621,0.0942445,-1.84708,-1.1194
1.50124,-2.15609,1.37574,2.70335
5,5,-5,-5
6.25351,0.159679,-1.6983,-1.24516
1.774,-2.06157,1.403,2.67681
5,5,-5,-5
6.48754,0.226403,-1.55449,-1.37668
1.99704,-1.97255,1.42748,2.63678
5,5,-5,-5
6.67098,0.287483,-1.4221,-1.50734
2.17362,-1.89741,1.43699,2.59456
5,5,-5,-5
6.8148,0.340975,-1.30399,-1.63258
2.31438,-1.83762,1.42424,2.5575
5,5,-5,-5
6.92396,0.384983,-1.19538,-1.75579
2.42349,-1.7935,1.39754,2.51934
5,5,-5,-5
7.00316,0.418806,-1.0921,-1.88098
2.50487,-1.76416,1.36493,2.47367
5,5,-5,-5
7.05682,0.442644,-0.990525,-2.01267
2.56216,-1.74779,1.33416,2.41404
5,5,-5,-5
7.0891,0.45735,-0.887709,-2.15587
2.59876,-1.74194,1.31254,2.334
5,5,-5,-5
7.10398,0.464223,-0.781431,-2.31603
2.61789,-1.74371,1.30679,2.22702
5,5,-5,-5
7.10532,0.464848,-0.670395,-2.4991
2.6226,-1.74993,1.3228,2.08644
5,5,-5,-5
