robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.26975,0.308921,-3.00295,-0.416137
-1.03779,-2.2298,1.0287,2.54119
5,5,-5,-5
3.65051,0.185554,-2.82722,-0.496776
-0.681348,-2.31144,1.10525,2.59122
5,5,-5,-5
4.05178,0.0907353,-2.65828,-0.582269
-0.304884,-2.36273,1.17088,2.63293
5,5,-5,-5
4.4625,0.0289749,-2.49357,-0.673594
0.0812489,-2.38031,1.22821,2.66533
5,5,-5,-5
4.87089,0.00166732,-2.33071,-0.772128
0.46593,-2.364,1.27961,2.687
5,5,-5,-5
5.26507,0.00703109,-2.16759,-0.879627
0.837886,-2.31677,1.32725,2.69614
5,5,-5,-5
5.63366,0.0403144,-2.00237,-0.998221
1.18629,-2.24463,1.37295,2.69057
5,5,-5,-5
5.96621,0.0942445,-1.83357,-1.13041
1.50124,-2.15609,1.41821,2.66773
5,5,-5,-5
6.25351,0.159679,-1.66013,-1.27908
1.774,-2.06157,1.46409,2.62467
5,5,-5,-5
6.48754,0.226403,-1.48153,-1.44749
1.99704,-1.97255,1.51108,2.55804
5,5,-5,-5
6.67098,0.287483,-1.29756,-1.63966
2.17362,-1.89741,1.54797,2.47166
5,5,-5,-5
6.8148,0.340975,-1.11185,-1.85639
2.31438,-1.83762,1.56391,2.36739
5,5,-5,-5
6.92396,0.384983,-0.929863,-2.09587
2.42349,-1.7935,1.5604,2.23987
5,5,-5,-5
7.00316,0.418806,-0.756583,-2.35549
2.50487,-1.76416,1.54031,2.08571
5,5,-5,-5
7.05682,0.442644,-0.596353,-2.6319
2.56216,-1.74779,1.50802,1.90369
5,5,-5,-5
7.0891,0.45735,-0.452713,-2.92102
2.59876,-1.74194,1.4694,1.69477
5,5,-5,-5
7.10398,0.464223,-0.328268,-3.21817
2.61789,-1.74371,1.43169,1.46185
5,5,-5,-5
7.10532,0.464848,-0.224603,-3.51825
2.6226,-1.74993,1.4034,1.20929
5,5,-5,-5
