robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.94153,0.443387,-2.85788,-0.482113
-1.0754,-2.5339,1.0571,2.62802
5,5,-5,-5
2.97012,0.430582,-2.52939,-0.653034
-0.728113,-2.9344,1.15398,2.7282
5,5,-5,-5
3.00237,0.41639,-2.20943,-0.851178
-0.331018,-3.31034,1.22361,2.78396
5,5,-5,-5
3.03563,0.40204,-1.90409,-1.07377
0.104689,-3.64884,1.26116,2.79679
5,5,-5,-5
3.06718,0.388688,-1.61866,-1.31673
0.564835,-3.94009,1.2627,2.76957
5,5,-5,-5
3.09429,0.377417,-1.35742,-1.57486
1.03307,-4.17795,1.22539,2.70639
5,5,-5,-5
3.11421,0.369257,-1.12348,-1.84206
1.49181,-4.36021,1.14765,2.61237
5,5,-5,-5
3.12416,0.365214,-0.918705,-2.11157
1.92319,-4.48841,1.02918,2.4934
5,5,-5,-5
3.12141,0.366329,-0.743734,-2.37622
2.30992,-4.56738,0.871001,2.35586
5,5,-5,-5
3.10324,0.373738,-0.598062,-2.62873
2.63588,-4.60437,0.675303,2.20641
5,5,-5,-5
3.06538,0.389443,-0.47798,-2.86661
2.89276,-4.60758,0.46196,2.04424
5,5,-5,-5
3.00843,0.413753,-0.378304,-3.09214
3.0882,-4.58561,0.24648,1.86867
5,5,-5,-5
2.93706,0.445411,-0.295897,-3.30548
3.23177,-4.5459,0.0242097,1.68427
5,5,-5,-5
2.8559,0.48305,-0.228035,-3.50723
3.33347,-4.49409,-0.210547,1.49274
5,5,-5,-5
2.7695,0.525083,-0.172397,-3.69837
3.40345,-4.43456,-0.46411,1.29312
5,5,-5,-5
2.68229,0.569624,-0.127031,-3.8801
3.45182,-4.3708,-0.743028,1.08181
5,5,-5,-5
2.59854,0.614457,-0.0903347,-4.05386
3.48851,-4.3057,-1.05364,0.85247
5,5,-5,-5
2.52234,0.657053,-0.0610227,-4.22122
3.52324,-4.24174,-1.40148,0.59575
5,5,-5,-5
