robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.23661,0.321275,-3.04559,-0.397797
-1.06962,-2.21966,1.20527,2.23473
5,5,-5,-5
3.57066,0.208654,-2.89694,-0.463798
-0.757143,-2.29536,1.4727,1.96649
5,5,-5,-5
3.91669,0.118766,-2.74608,-0.536833
-0.432432,-2.34804,1.73449,1.68228
5,5,-5,-5
4.26949,0.0536524,-2.59667,-0.615479
-0.100641,-2.37574,1.98504,1.3865
5,5,-5,-5
4.62356,0.0141907,-2.45214,-0.69786
0.232771,-2.37766,2.21948,1.08426
5,5,-5,-5
4.97331,7.12477e-05,-2.31565,-0.781672
0.562246,-2.35419,2.43378,0.781303
5,5,-5,-5
5.31323,0.00982066,-2.19013,-0.864228
0.88232,-2.30687,2.62469,0.48392
5,5,-5,-5
5.63809,0.0408826,-2.07819,-0.942532
1.1878,-2.23836,2.78981,0.198769
5,5,-5,-5
5.94308,0.0897464,-1.98227,-1.01336
1.47391,-2.15223,2.9274,-0.0672544
5,5,-5,-5
6.22393,0.152115,-1.90459,-1.07337
1.73639,-2.05287,3.03636,-0.307183
5,5,-5,-5
6.50644,0.232334,-1.84816,-1.11851
2.00146,-1.93681,3.11505,-0.513147
5,5,-5,-5
6.80705,0.337966,-1.81139,-1.14866
2.28572,-1.79687,3.16714,-0.685846
5,5,-5,-5
7.10843,0.466288,-1.78979,-1.16665
2.5715,-1.63521,3.19897,-0.831669
5,5,-5,-5
7.3945,0.61065,-1.77911,-1.17562
2.84243,-1.45785,3.21613,-0.957433
5,5,-5,-5
7.65111,0.760707,-1.77524,-1.17889
3.08408,-1.27454,3.22358,-1.07019
5,5,-5,-5
7.86631,0.903139,-1.77412,-1.17983
3.28421,-1.09796,3.22588,-1.17712
5,5,-5,-5
8.03009,1.02275,-1.77173,-1.18185
3.43259,-0.942691,3.22719,-1.28542
5,5,-5,-5
8.13363,1.1038,-1.76405,-1.18836
