robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.29902,0.298226,-2.83079,-0.495055
-0.997112,-2.25975,1.20963,2.45027
5,5,-5,-5
3.71055,0.169128,-2.48957,-0.67591
-0.598574,-2.3669,1.45741,2.39351
5,5,-5,-5
4.14352,0.0739026,-2.16498,-0.881426
-0.179272,-2.43876,1.68262,2.31169
5,5,-5,-5
4.58621,0.0171516,-1.85751,-1.11094
0.24969,-2.47174,1.88628,2.20327
5,5,-5,-5
5.02619,6.8588e-05,-1.56782,-1.36405
0.676454,-2.46566,2.0695,2.06668
5,5,-5,-5
5.451,0.0203816,-1.29676,-1.64053
1.08913,-2.42381,2.23341,1.90036
5,5,-5,-5
5.84886,0.0725831,-1.04547,-1.94032
1.47647,-2.35275,2.37908,1.70282
5,5,-5,-5
6.2092,0.148418,-0.815362,-2.26343
1.82844,-2.26177,2.50746,1.47272
5,5,-5,-5
6.52295,0.237581,-0.608246,-2.60992
2.13651,-2.16224,2.61925,1.20889
5,5,-5,-5
6.78257,0.32855,-0.426313,-2.97975
2.39364,-2.06672,2.71483,0.91039
5,5,-5,-5
6.99336,0.41453,-0.265531,-3.39227
2.60922,-1.98949,2.79642,0.560511
5,5,-5,-5
7.16754,0.49425,-0.132263,-3.85758
2.79725,-1.93486,2.85464,0.152213
5,5,-5,-5
7.30887,0.565011,-0.0412421,-4.35913
2.95865,-1.89986,2.87558,-0.29807
5,5,-5,-5
7.42088,0.625148,-0.0015003,-4.87752
3.09404,-1.88053,2.85101,-0.771042
5,5,-5,-5
7.50686,0.673839,-0.0153808,-5.39188
3.20361,-1.87215,2.77941,-1.2459
5,5,-5,-5
7.5698,0.710931,-0.0783143,-5.88148
3.2871,-1.86946,2.66615,-1.70202
5,5,-5,-5
7.61249,0.736794,-0.179397,-6.32732
3.34382,-1.86676,2.5229,-2.12047
5,5,-5,-5
7.63746,0.752197,-0.302677,-6.71323
3.37284,-1.85798,2.36639,-2.48522
