robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.94153,0.443387,-2.90712,-0.45909
-1.0754,-2.5339,0.995595,2.66642
5,5,-5,-5
2.97012,0.430582,-2.63064,-0.597029
-0.728113,-2.9344,1.0243,2.81492
5,5,-5,-5
3.00237,0.41639,-2.36145,-0.752875
-0.331018,-3.31034,1.02368,2.92692
5,5,-5,-5
3.03563,0.40204,-2.10205,-0.925459
0.104689,-3.64884,0.993419,3.00113
5,5,-5,-5
3.06718,0.388688,-1.85471,-1.11321
0.564835,-3.94009,0.933768,3.03702
5,5,-5,-5
3.09429,0.377417,-1.6214,-1.31421
1.03307,-4.17795,0.845552,3.03483
5,5,-5,-5
3.11421,0.369257,-1.4038,-1.5262
1.49181,-4.36021,0.730148,2.99556
5,5,-5,-5
3.12416,0.365214,-1.20317,-1.74668
1.92319,-4.48841,0.589449,2.92092
5,5,-5,-5
3.12141,0.366329,-1.02043,-1.97295
2.30992,-4.56738,0.425817,2.81332
5,5,-5,-5
3.10324,0.373738,-0.856086,-2.20215
2.63588,-4.60437,0.242019,2.67578
5,5,-5,-5
3.06538,0.389443,-0.706891,-2.43695
2.89276,-4.60758,0.0594648,2.50397
5,5,-5,-5
3.00843,0.413753,-0.570738,-2.68016
3.0882,-4.58561,-0.109514,2.29852
5,5,-5,-5
2.93706,0.445411,-0.449143,-2.92884
3.23177,-4.5459,-0.275982,2.06816
5,5,-5,-5
2.8559,0.48305,-0.343084,-3.1798
3.33347,-4.49409,-0.451158,1.81903
5,5,-5,-5
2.7695,0.525083,-0.252989,-3.42968
3.40345,-4.43456,-0.645947,1.55485
5,5,-5,-5
2.68229,0.569624,-0.17874,-3.67507
3.45182,-4.3708,-0.870576,1.27684
5,5,-5,-5
2.59854,0.614457,-0.1197,-3.91249
3.48851,-4.3057,-1.1342,0.983505
5,5,-5,-5
2.52234,0.657053,-0.0747664,-4.13856
3.52324,-4.24174,-1.4444,0.67019
5,5,-5,-5
