fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
24.9379,0,24.9379,0,0,5,-1,-1,26.2073,0,18.9133,0,0,2,0,1
24.9379,0,24.9379,0,0,5,-1,-1,26.2073,0,25.3959,0,0,5,-1,-1
24.9379,0,24.9379,0,0,5,-1,-1,26.2073,0,24.0965,0,0,5,-1,-1
24.9379,0,24.9379,0,0,5,-1,-1,26.2073,0,24.0965,0,0,5,-1,-1
25.0478,0,25.0478,0,0,5,-1,-1,26.2073,0,25.8935,0,0,5,-1,-1
25.0478,0,25.0478,0,0,5,-1,-1,26.2073,0,15.4049,0,0,5,-1,-1
25.8026,0,25.8026,0,0,5,-1,-1,26.2073,0,24.0965,0,0,5,-1,-1
25.8738,0,25.8738,0,0,5,-1,-1,26.2073,0,15.4049,0,0,5,-1,-1
26.077,0,26.077,0,0,2,-1,-1,26.2073,0,24.0965,0,0,5,-1,-1
26.077,0,26.077,0,0,2,-1,-1,26.2073,0,25.8935,0,0,5,-1,-1
26.077,0,26.077,0,0,2,-1,-1,26.2073,0,25.3959,0,0,5,-1,-1
26.077,0,26.077,0,0,2,-1,-1,26.2073,0,10.9902,0,0,2,-1,-1
26.2073,0,26.2073,0,0,2,-1,-1,26.2073,0,18.9133,0,0,2,0,1
26.2502,0,26.2502,0,0,5,-1,-1,26.2073,0,10.9902,0,0,2,-1,-1
26.2502,0,26.2502,0,0,5,-1,-1,26.2073,0,18.9133,0,0,2,0,1
26.7764,0,26.7764,0,0,5,-1,-1,26.2073,0,10.9902,0,0,2,-1,-1
27.0197,0,27.0197,0,0,5,-1,-1,26.7177,0,26.7177,0,0,5,-1,-1
27.0197,0,27.0197,0,0,5,-1,-1,26.7177,0,26.7177,0,0,5,-1,-1
27.4204,0,27.4204,0,0,5,-1,-1,27.2885,0,27.2885,0,0,2,-1,-1
27.7001,0,27.7001,0,0,5,-1,-1,27.2885,0,27.2885,0,0,2,-1,-1
27.9269,0,27.9269,0,0,2,-1,-1,27.2885,0,27.2885,0,0,2,-1,-1
27.9269,0,27.9269,0,0,2,-1,-1,27.9915,0,27.9915,0,0,5,-1,-1
27.9269,0,27.9269,0,0,2,-1,-1,27.9915,0,27.9915,0,0,5,-1,-1
28.0601,0,28.0601,0,0,5,-1,-1,27.9915,0,27.9915,0,0,5,-1,-1
28.4265,0,28.4265,0,0,5,-1,-1,28.0324,0,28.0324,0,0,5,-1,-1
28.5286,0,28.5286,0,0,5,0,1,28.0324,0,28.0324,0,0,5,-1,-1
28.5286,0,28.5286,0,0,5,0,1,28.0324,0,28.0324,0,0,5,-1,-1
28.5286,0,28.5286,0,0,5,0,1,28.1329,0,28.1329,0,0,5,-1,-1
29.0291,0,29.0291,0,0,5,-1,-1,28.1329,0,28.1329,0,0,5,-1,-1
29.0291,0,29.0291,0,0,5,-1,-1,28.1329,0,28.1329,0,0,5,-1,-1
29.5456,0,29.5456,0,0,5,-1,-1,28.2157,0,28.2157,0,0,2,-1,-1
29.5467,0,29.5467,0,0,5,-1,-1,28.9543,0,28.9543,0,0,5,-1,-1
29.5467,0,29.5467,0,0,5,-1,-1,29.1386,0,29.1386,0,0,5,-1,-1
29.6141,0,29.6141,0,0,5,-1,-1,29.6989,0,29.6989,0,0,5,-1,-1
29.6141,0,29.6141,0,0,5,-1,-1,29.8431,0,29.8431,0,0,5,-1,-1
29.9015,0,29.9015,0,0,2,-1,-1,30.0347,0,30.0347,0,0,5,-1,-1
29.9015,0,29.9015,0,0,2,-1,-1,30.5953,0,30.5953,0,0,5,-1,-1
29.9015,0,29.9015,0,0,2,-1,-1,30.5953,0,30.5953,0,0,5,-1,-1
29.9015,0,29.9015,0,0,2,-1,-1,30.5953,0,30.5953,0,0,5,-1,-1
29.9015,0,29.9015,0,0,2,-1,-1,30.6852,0,30.6852,0,0,5,-1,-1
30.1387,0,30.1387,0,0,2,-1,-1,30.6852,0,30.6852,0,0,5,-1,-1
30.2732,0,30.2732,0,0,2,-1,-1,31.0588,0,31.0588,0,0,5,-1,-1
30.2732,0,30.2732,0,0,2,-1,-1,31.0588,0,31.0588,0,0,5,-1,-1
30.9542,0,30.9542,0,0,2,-1,-1,31.26,0,31.26,0,0,5,-1,-1
30.9542,0,30.9542,0,0,2,-1,-1,31.26,0,31.26,0,0,5,-1,-1
30.9542,0,30.9542,0,0,2,-1,-1,31.3147,0,31.3147,0,0,2,-1,-1
31.3385,0,31.3385,0,0,5,-1,-1,31.3147,0,31.3147,0,0,2,-1,-1
31.3385,0,31.3385,0,0,5,-1,-1,31.6202,0,31.6202,0,0,2,-1,-1
31.3385,0,31.3385,0,0,5,-1,-1,31.6202,0,31.6202,0,0,2,-1,-1
31.4045,0,31.4045,0,0,2,-1,-1,31.7029,0,31.7029,0,0,2,-1,-1
31.4045,0,31.4045,0,0,2,-1,-1,31.8136,0,31.8136,0,0,2,-1,-1
31.4045,0,31.4045,0,0,2,-1,-1,31.8136,0,31.8136,0,0,2,-1,-1
36.3309,0,36.3309,0,0,5,-1,-1,31.8136,0,31.8136,0,0,2,-1,-1
36.3309,0,36.3309,0,0,5,-1,-1,32.4231,0,32.4231,0,0,5,-1,-1
36.3309,0,36.3309,0,0,5,-1,-1,32.5444,0,32.5444,0,0,5,-1,-1
36.3309,0,36.3309,0,0,5,-1,-1,32.5444,0,32.5444,0,0,5,-1,-1
37.0083,0,27.0083,1,0,5,1,2,32.7806,0,32.7806,0,0,2,-1,-1
37.3281,0,27.3281,1,0,5,1,2,32.8804,0,32.8804,0,0,2,-1,-1
37.3281,0,27.3281,1,0,5,1,2,33.4023,0,33.4023,0,0,2,5,6
37.4613,0,37.4613,0,0,2,-1,-1,33.6847,0,33.6847,0,0,5,-1,-1
37.7767,0,37.7767,0,0,5,-1,-1,34.0112,0,34.0112,0,0,5,-1,-1
37.8606,0,37.8606,0,0,5,-1,-1,34.3917,0,34.3917,0,0,2,-1,-1
38.4955,0,28.4955,1,0,5,1,2,35.7186,0,35.7186,0,0,2,-1,-1
38.5093,0,38.5093,0,0,2,-1,-1,35.7186,0,35.7186,0,0,2,-1,-1
38.5093,0,38.5093,0,0,2,-1,-1,35.7707,0,35.7707,0,0,5,-1,-1
38.6761,0,38.6761,0,0,5,-1,-1,36.2226,0,36.2226,0,0,2,-1,-1
38.7963,0,38.7963,0,0,5,-1,-1,36.5012,0,36.5012,0,0,5,-1,-1
39.5812,0,39.5812,0,0,5,-1,-1,36.5012,0,36.5012,0,0,5,-1,-1
39.7799,0,39.7799,0,0,5,-1,-1,36.6016,0,36.6016,0,0,5,-1,-1
39.7799,0,39.7799,0,0,5,-1,-1,36.8857,0,36.8857,0,0,5,-1,-1
40.8063,0,40.8063,0,0,5,-1,-1,37.1779,0,37.1779,0,0,5,-1,-1
41.3646,0,41.3646,0,0,5,-1,-1,37.1779,0,37.1779,0,0,5,-1,-1
41.4827,0,41.4827,0,0,5,-1,-1,37.6024,0,37.6024,0,0,5,-1,-1
46.644,0,26.644,2,0,5,1,2,41.0291,0,41.0291,0,0,5,-1,-1
50.1298,0,50.1298,0,0,2,-1,-1,56.2073,0,19.5762,3,0,2,0,1
50.1298,0,50.1298,0,0,2,-1,-1,56.2073,0,19.5762,3,0,2,0,1
50.2154,0,50.2154,0,0,2,-1,-1,56.2073,0,19.5762,3,0,2,0,1
50.2154,0,50.2154,0,0,2,-1,-1,56.75,0,36.75,2,0,5,0,1
50.9902,0,9.00015,4,0,2,0,2,56.8846,0,26.8846,3,0,2,3,5
52.0876,0,52.0876,0,0,2,-1,-1,56.8846,0,26.8846,3,0,2,3,5
52.0876,0,52.0876,0,0,2,-1,-1,58.8923,0,28.8923,3,0,2,0,1
52.0876,0,52.0876,0,0,2,-1,-1,60.607,0,40.607,2,0,2,0,1
52.2951,0,52.2951,0,0,2,-1,-1,61.3844,0,41.3844,2,0,2,0,1
53.5927,0,13.5927,4,0,2,0,2,62.8148,0,42.8148,2,0,2,5,6
53.5927,0,13.5927,4,0,2,0,2,62.8148,0,42.8148,2,0,2,5,6
66.2861,0,36.2861,3,0,2,0,1,64.4119,0,34.4119,3,0,2,0,1
66.2861,0,36.2861,3,0,2,0,1,70.6146,0,50.6146,2,0,2,0,1
66.6978,0,36.6978,3,0,2,0,1,70.6146,0,50.6146,2,0,2,0,1
67.0259,0,67.0259,0,0,2,-1,-1,71.0811,0,41.0811,3,0,2,0,1
69.6415,0,69.6415,0,0,2,-1,-1,72.6498,0,52.6498,2,0,2,0,1
70.682,0,30.682,4,0,5,0,2,74.2484,0,54.2484,2,0,2,0,1
77.0406,0,37.0406,4,0,2,0,1,74.5176,0,44.5176,3,0,2,0,1
77.0406,0,37.0406,4,0,2,0,1,76.2073,0,8.82939,5,0,2,3,4
79.2941,0,49.2941,3,0,2,0,1,76.6708,0,46.6708,3,0,2,0,1
83.1592,0,53.1592,3,0,2,0,1,77.1338,0,57.1338,2,0,2,5,6
91.7583,0,41.7583,5,0,2,0,1,85.434,0,55.434,3,0,2,0,1
94.7568,0,14.7568,8,0,2,0,2,89.7089,0,59.7089,3,0,2,0,1
97.7043,0,37.7043,6,0,2,0,1,94.0584,0,64.0584,3,0,2,0,1
106.031,0,76.0314,3,0,2,5,6,100.389,0,70.3891,3,0,2,5,6
106.953,0,66.9528,4,0,2,5,6,113.717,0,63.7172,5,0,2,5,6
