robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,0.74974,0.233642
-1.37763,-1.25772,0.179873,1.08733
-1.29603,-1.43204,-0.363578,1.34846
-2.13309,-0.524795,0.175941,0.491015
-2.52875,0.0885859,0.50723,-0.166608
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,0.74974,0.233642
-1.37763,-1.25772,0.179873,1.08733
-1.29603,-1.43204,-0.363578,1.34846
-2.13309,-0.524795,0.175941,0.491015
-2.52875,0.0885859,0.50723,-0.166608
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,0.74974,0.233642
-1.32441,-1.31599,0.179873,1.08733
-1.22247,-1.63134,-0.363578,1.34846
-1.60236,-1.40314,0.175941,0.491015
-1.97769,-1.02911,0.50723,-0.166608
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,0.74974,0.233642
-1.32441,-1.31599,0.179873,1.08733
-1.22247,-1.63134,-0.363578,1.34846
-1.60236,-1.40314,0.175941,0.491015
-1.97769,-1.02911,0.50723,-0.166608
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.99211,1.16455,0.794788,0.147786
-3.31345,1.97267,0.179873,1.08733
-3.22183,1.77694,-0.363578,1.34846
-3.1438,1.38063,0.175941,0.491015
-3.06837,1.1476,0.50723,-0.166608
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.99211,1.16455,0.74974,0.233642
-3.31345,1.97267,0.179873,1.08733
-3.22183,1.77694,-0.363578,1.34846
-3.1438,1.38063,0.175941,0.491015
-3.06837,1.1476,0.509591,0.0122317
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,1.65509,-0.98975
-1.32441,-1.31599,1.53221,-1.32772
-1.22247,-1.63134,1.30531,-1.21645
-1.60236,-1.40314,1.00296,-1.0626
-1.85965,-1.02405,0.968301,-0.958965
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,1.65509,-0.98975
-1.32441,-1.31599,1.53221,-1.32772
-1.22247,-1.63134,1.30531,-1.21645
-1.60236,-1.40314,1.00296,-1.0626
-1.85965,-1.02405,0.968301,-0.958965
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,1.65509,-0.98975
-1.32441,-1.31599,1.53221,-1.32772
-1.22247,-1.63134,1.30531,-1.21645
-1.60236,-1.40314,1.00296,-1.0626
-1.85965,-1.02405,0.968301,-0.958965
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,1.65509,-0.98975
-1.32441,-1.31599,1.53221,-1.32772
-1.22247,-1.63134,1.30531,-1.21645
-1.60236,-1.40314,1.00296,-1.0626
-1.85965,-1.02405,0.968301,-0.958965
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,0.74974,0.233642
-1.32441,-1.31599,0.213315,1.16651
-1.22247,-1.63134,-0.363578,1.34846
-1.60236,-1.40314,0.175941,0.491015
-1.85965,-1.02405,0.509591,0.0122317
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,0.74974,0.233642
-1.32441,-1.31599,0.179873,1.08733
-1.22247,-1.63134,-0.363578,1.34846
-1.60236,-1.40314,0.175941,0.491015
-1.85965,-1.02405,0.486186,-0.278873
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,1.16709,-0.522402
-1.32441,-1.31599,0.40372,0.784899
-1.22247,-1.63134,-0.385226,1.71189
-1.60236,-1.40314,-0.363578,1.34846
-1.85965,-1.02405,0.485813,-0.128665
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.68379,-0.935218,1.20547,-0.379827
-1.32441,-1.31599,0.179873,1.08733
-1.22247,-1.63134,-0.363578,1.34846
-1.60236,-1.40314,0.175941,0.491015
-1.85965,-1.02405,0.50723,-0.166608
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.99211,1.16455,1.92463,-1.5723
-3.55333,1.94503,1.24413,-1.61493
-3.22183,1.77694,1.0166,-1.37428
-3.1438,1.38063,0.985956,-1.19888
-3.06837,1.1476,0.928229,-0.999546
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.41315,-1.46438,1.92463,-1.5723
-1.05961,-1.85595,1.24413,-1.61493
-1.39338,-1.47363,1.0166,-1.37428
-2.15305,-0.360342,0.985956,-1.19888
-2.57336,0.207464,0.928229,-0.999546
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.41315,-1.46438,1.00764,-0.243627
-1.05961,-1.85595,-0.234918,1.56774
-1.39338,-1.47363,-0.209599,1.0156
-2.15305,-0.360342,0.110943,0.488983
