robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.06932,0.387792,-3.0825,-0.382297
-1.2383,-2.15079,0.990786,2.51742
5,5,-5,-5
3.22144,0.327022,-2.99077,-0.421465
-1.109,-2.17243,1.02754,2.55398
5,5,-5,-5
3.37547,0.271268,-2.9072,-0.459054
-0.977437,-2.18885,1.05462,2.59119
5,5,-5,-5
3.53125,0.22059,-2.82616,-0.497286
-0.843771,-2.2,1.07775,2.62672
5,5,-5,-5
3.6886,0.175042,-2.7422,-0.538794
-0.708169,-2.20581,1.10249,2.65782
5,5,-5,-5
3.84736,0.134672,-2.65008,-0.586624
-0.570799,-2.20625,1.13416,2.68132
5,5,-5,-5
4.00735,0.0995253,-2.54483,-0.644298
-0.431828,-2.20127,1.17786,2.6936
5,5,-5,-5
4.16842,0.0696383,-2.42185,-0.715941
-0.291428,-2.19085,1.23829,2.69043
5,5,-5,-5
4.33037,0.0450433,-2.27711,-0.806448
-0.14977,-2.17495,1.31961,2.66682
5,5,-5,-5
4.49304,0.0257669,-2.10736,-0.921689
-0.00702456,-2.15354,1.4252,2.61682
5,5,-5,-5
4.66074,0.0115229,-1.91418,-1.06583
0.140718,-2.12609,1.55152,2.53819
5,5,-5,-5
4.8358,0.00269675,-1.7053,-1.23902
0.295608,-2.09173,1.68957,2.43179
5,5,-5,-5
5.01506,2.26831e-05,-1.48757,-1.44151
0.454766,-2.05027,1.83373,2.296
5,5,-5,-5
5.1953,0.00381548,-1.26777,-1.67277
0.615249,-2.00197,1.97849,2.1301
5,5,-5,-5
5.37329,0.0139537,-1.05246,-1.9313
0.774083,-1.94751,2.11869,1.93442
5,5,-5,-5
5.54584,0.0298837,-0.847708,-2.2146
0.928307,-1.88802,2.24976,1.71041
5,5,-5,-5
5.70984,0.050644,-0.658877,-2.51914
1.075,-1.82507,2.3679,1.46063
5,5,-5,-5
5.86225,0.0749095,-0.490399,-2.84049
1.21133,-1.76055,2.47028,1.1887
