robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.42881,0.253278,-3.09048,-0.378991
-0.867412,-2.30454,1.03792,2.4417
5,5,-5,-5
3.95824,0.10973,-2.98639,-0.423386
-0.353737,-2.42144,1.14316,2.39562
5,5,-5,-5
4.50082,0.0249808,-2.87927,-0.472029
0.170956,-2.47548,1.25111,2.34576
5,5,-5,-5
5.04956,0.000245674,-2.77232,-0.523679
0.701477,-2.46838,1.35881,2.29302
5,5,-5,-5
5.59741,0.0358184,-2.66861,-0.576807
1.23245,-2.40285,1.46343,2.23855
5,5,-5,-5
6.13731,0.131066,-2.57108,-0.629607
1.75844,-2.28253,1.56228,2.18383
5,5,-5,-5
6.66239,0.284446,-2.48249,-0.680028
2.27414,-2.11205,1.65282,2.13052
5,5,-5,-5
7.16606,0.493542,-2.40551,-0.725821
2.7745,-1.89688,1.73265,2.08054
5,5,-5,-5
7.64215,0.755119,-2.34266,-0.764611
3.25495,-1.64331,1.79947,2.03589
5,5,-5,-5
8.08502,1.0652,-2.29642,-0.793972
3.7116,-1.35826,1.85102,1.99864
5,5,-5,-5
8.48517,1.41481,-2.27341,-0.808855
4.13327,-1.04708,1.8775,1.97861
5,5,-5,-5
8.83796,1.7953,-2.27429,-0.808281
4.51277,-0.713229,1.87621,1.97979
5,5,-5,-5
9.14505,2.20383,-2.29287,-0.79626
4.85242,-0.360021,1.85534,1.99522
5,5,-5,-5
9.40737,2.63885,-2.32305,-0.776974
5.15389,0.0105626,1.823,2.0177
5,5,-5,-5
9.62482,3.09973,-2.35872,-0.754572
5.41789,0.397548,1.78732,2.04013
5,5,-5,-5
9.79602,3.58641,-2.39366,-0.733033
5.644,0.800607,1.75651,2.05552
5,5,-5,-5
9.91815,4.099,-2.42152,-0.71614
5.83043,1.21967,1.7389,2.0571
5,5,-5,-5
9.98683,4.6373,-2.43587,-0.707537
5.97397,1.65452,1.74279,2.03814
5,5,-5,-5
