robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.85852,0.481805,-3.36995,-0.27317
-1.27802,-2.32693,0.797698,2.48921
5,5,-5,-5
2.80993,0.50516,-3.56095,-0.211563
-1.16121,-2.53294,0.649198,2.4856
5,5,-5,-5
2.76828,0.525695,-3.75821,-0.156658
-1.02165,-2.73566,0.49477,2.47244
5,5,-5,-5
2.72848,0.545765,-3.95855,-0.109664
-0.86688,-2.92891,0.336493,2.45014
5,5,-5,-5
2.68555,0.56792,-4.15865,-0.0712947
-0.705,-3.10688,0.176688,2.41965
5,5,-5,-5
2.6346,0.594903,-4.3551,-0.0417639
-0.544608,-3.2642,0.0178717,2.38251
5,5,-5,-5
2.57087,0.62972,-4.54446,-0.0207953
-0.394641,-3.39591,-0.137307,2.34078
5,5,-5,-5
2.48985,0.675748,-4.72329,-0.00766271
-0.264176,-3.49742,-0.286124,2.29702
5,5,-5,-5
2.38735,0.736898,-4.88823,-0.00124941
-0.162184,-3.56425,-0.42584,2.2542
5,5,-5,-5
2.25968,0.817815,-5.03599,-0.000129497
-0.097232,-3.59183,-0.553757,2.21564
5,5,-5,-5
2.1041,0.924,-5.16721,-0.0027968
-0.0704675,-3.57836,-0.674267,2.19116
5,5,-5,-5
1.92541,1.05705,-5.28545,-0.00815496
-0.0730468,-3.5262,-0.791993,2.18475
5,5,-5,-5
1.73182,1.21596,-5.39184,-0.0153773
-0.0979878,-3.43719,-0.904892,2.19082
5,5,-5,-5
1.53131,1.39886,-5.48753,-0.0238251
-0.138452,-3.31409,-1.01106,2.20355
5,5,-5,-5
1.33135,1.60279,-5.5737,-0.0330218
-0.188032,-3.16077,-1.10855,2.21698
5,5,-5,-5
1.13862,1.82356,-5.65152,-0.0426297
-0.241036,-2.98233,-1.19533,2.22504
5,5,-5,-5
0.958733,2.05583,-5.72218,-0.0524294
-0.292753,-2.78502,-1.26924,2.22163
5,5,-5,-5
