robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.41521,0.257803,-3.0518,-0.395163
-0.801509,-2.42907,0.896615,2.67241
5,5,-5,-5
3.92917,0.116014,-2.91999,-0.453183
-0.217029,-2.67845,0.831993,2.85176
5,5,-5,-5
4.45531,0.0297577,-2.79154,-0.514168
0.382372,-2.87045,0.747482,3.01788
5,5,-5,-5
4.98764,1.52854e-05,-2.66528,-0.578567
0.990661,-3.00401,0.646456,3.16742
5,5,-5,-5
5.52011,0.0271248,-2.5401,-0.646969
1.60174,-3.07874,0.532714,3.29737
5,5,-5,-5
6.04667,0.110778,-2.41497,-0.720094
2.20949,-3.09486,0.410398,3.40511
5,5,-5,-5
6.56132,0.250024,-2.28894,-0.798794
2.80789,-3.05327,0.283895,3.48846
5,5,-5,-5
7.05822,0.443279,-2.16116,-0.884054
3.39102,-2.95548,0.157727,3.5457
5,5,-5,-5
7.53173,0.688345,-2.03093,-0.976991
3.95317,-2.80363,0.0364394,3.57559
5,5,-5,-5
7.97644,0.982437,-1.89764,-1.07886
4.4889,-2.60045,-0.0755093,3.5773
5,5,-5,-5
8.38866,1.32346,-1.7626,-1.18959
4.9963,-2.34967,-0.177168,3.5524
5,5,-5,-5
8.76398,1.70873,-1.62785,-1.30831
5.47206,-2.05468,-0.271243,3.50414
5,5,-5,-5
9.09668,2.13343,-1.49403,-1.43515
5.90932,-1.71893,-0.359122,3.43435
5,5,-5,-5
9.38188,2.59187,-1.3618,-1.5702
6.30193,-1.3469,-0.442448,3.34455
5,5,-5,-5
9.61568,3.07762,-1.23185,-1.71351
6.64457,-0.943886,-0.523063,3.236
5,5,-5,-5
9.79523,3.58376,-1.10485,-1.86507
6.93291,-0.515886,-0.60295,3.10967
5,5,-5,-5
9.91888,4.10302,-0.981486,-2.02485
7.16367,-0.0693717,-0.684198,2.96631
5,5,-5,-5
9.98614,4.628,-0.862459,-2.19273
7.33469,0.38892,-0.76896,2.80639
