robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.77792,0.520897,-3.39421,-0.264873
-1.40529,-2.21786,0.784583,2.48062
5,5,-5,-5
2.63795,0.593103,-3.61376,-0.196007
-1.43657,-2.30487,0.616101,2.47012
5,5,-5,-5
2.49988,0.66994,-3.84232,-0.135868
-1.45908,-2.38401,0.43735,2.44956
5,5,-5,-5
2.3642,0.751171,-4.075,-0.0863082
-1.47301,-2.45443,0.252999,2.41738
5,5,-5,-5
2.23137,0.836508,-4.30668,-0.0483029
-1.47874,-2.51538,0.0679684,2.37295
5,5,-5,-5
2.10182,0.925621,-4.53213,-0.0219383
-1.47679,-2.5663,-0.112671,2.31652
5,5,-5,-5
1.97597,1.01813,-4.7461,-0.00645087
-1.46785,-2.60679,-0.283804,2.2492
5,5,-5,-5
1.85418,1.11364,-4.94339,-0.000320495
-1.45271,-2.63663,-0.440364,2.17287
5,5,-5,-5
1.73678,1.21168,-5.11896,-0.00141535
-1.43231,-2.65573,-0.577398,2.09005
5,5,-5,-5
1.62406,1.31177,-5.26793,-0.00718406
-1.40769,-2.66422,-0.690103,2.00365
5,5,-5,-5
1.52182,1.40803,-5.39047,-0.01527
-1.37164,-2.6697,-0.777295,1.9131
5,5,-5,-5
1.43242,1.49681,-5.49155,-0.0242208
-1.32018,-2.6773,-0.843236,1.81784
5,5,-5,-5
1.3513,1.58138,-5.57369,-0.0330213
-1.25897,-2.68318,-0.891329,1.72068
5,5,-5,-5
1.2743,1.66546,-5.63941,-0.0410533
-1.19334,-2.68319,-0.924842,1.62413
5,5,-5,-5
1.19764,1.75315,-5.69121,-0.0480081
-1.12827,-2.67293,-0.946888,1.5304
5,5,-5,-5
1.11794,1.84887,-5.73158,-0.0538111
-1.06842,-2.64778,-0.960429,1.44154
5,5,-5,-5
1.03229,1.95742,-5.76299,-0.0585587
-1.01797,-2.60289,-0.968282,1.35945
5,5,-5,-5
0.938358,2.084,-5.78789,-0.062468
