robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.81846,0.501011,-2.8597,-0.48125
-1.45553,-2.09379,1.36238,2.1972
5,5,-5,-5
2.71916,0.550533,-2.53602,-0.649274
-1.54432,-2.06151,1.78123,1.87289
5,5,-5,-5
2.62121,0.602121,-2.22212,-0.842671
-1.63169,-2.02712,2.18712,1.515
5,5,-5,-5
2.52448,0.655832,-1.92253,-1.05929
-1.71776,-1.99057,2.57303,1.12931
5,5,-5,-5
2.42885,0.711739,-1.64125,-1.29611
-1.80266,-1.95178,2.93304,0.722767
5,5,-5,-5
2.3342,0.769926,-1.3816,-1.54932
-1.88651,-1.91066,3.26248,0.303378
5,5,-5,-5
2.24043,0.830493,-1.14609,-1.81451
-1.96942,-1.86713,3.55804,-0.120051
5,5,-5,-5
2.14744,0.893554,-0.936391,-2.08674
-2.05147,-1.82106,3.81774,-0.538114
5,5,-5,-5
2.05514,0.959233,-0.753282,-2.3608
-2.13276,-1.77233,4.04091,-0.941039
5,5,-5,-5
1.96346,1.02767,-0.596681,-2.63129
-2.21336,-1.72081,4.22801,-1.31891
5,5,-5,-5
1.87292,1.09854,-0.463268,-2.89808
-2.29326,-1.66605,4.3833,-1.66893
5,5,-5,-5
1.78399,1.17151,-0.349523,-3.16341
-2.37228,-1.60795,4.51227,-1.99593
5,5,-5,-5
1.69653,1.24673,-0.254355,-3.42556
-2.45024,-1.5469,4.61769,-2.30165
5,5,-5,-5
1.6104,1.32432,-0.176568,-3.68299
-2.52693,-1.48326,4.70208,-2.58812
5,5,-5,-5
1.52549,1.40448,-0.114888,-3.93431
-2.60211,-1.41738,4.7678,-2.85757
5,5,-5,-5
1.44171,1.48737,-0.0679816,-4.1783
-2.67554,-1.34958,4.81709,-3.11244
5,5,-5,-5
1.35899,1.57319,-0.0344736,-4.41387
-2.74691,-1.28016,4.85219,-3.35534
5,5,-5,-5
1.27726,1.66215,-0.0129692,-4.64011
