robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.70702,0.556776,-3.3963,-0.264164
-1.42625,-2.25678,0.762406,2.51165
5,5,-5,-5
2.50117,0.6692,-3.61499,-0.195652
-1.46666,-2.37323,0.572537,2.53649
5,5,-5,-5
2.30153,0.790695,-3.84091,-0.136203
-1.48741,-2.47181,0.373486,2.55431
5,5,-5,-5
2.10796,0.921264,-4.07045,-0.0871653
-1.4897,-2.55103,0.170032,2.56204
5,5,-5,-5
1.92036,1.06099,-4.29985,-0.0492642
-1.47486,-2.6095,-0.0329524,2.55719
5,5,-5,-5
1.7387,1.21003,-4.52523,-0.0225918
-1.44434,-2.64592,-0.230577,2.53787
5,5,-5,-5
1.56301,1.3686,-4.74273,-0.0066234
-1.39967,-2.65913,-0.418015,2.50273
5,5,-5,-5
1.3934,1.53699,-4.94851,-0.000265162
-1.34242,-2.64813,-0.59059,2.45097
5,5,-5,-5
1.23008,1.71553,-5.13885,-0.00192826
-1.27418,-2.61213,-0.743856,2.38219
5,5,-5,-5
1.07337,1.90459,-5.31017,-0.00962953
-1.19649,-2.55049,-0.873664,2.29633
5,5,-5,-5
0.921587,2.1075,-5.46606,-0.021769
-1.09351,-2.46845,-0.982158,2.1906
5,5,-5,-5
0.775186,2.32588,-5.61199,-0.0375946
-0.953097,-2.36593,-1.07556,2.06498
5,5,-5,-5
0.637362,2.55718,-5.74727,-0.0561566
-0.783733,-2.23662,-1.15601,1.92384
5,5,-5,-5
0.51079,2.79841,-5.87128,-0.0764981
-0.595859,-2.07758,-1.22541,1.77171
5,5,-5,-5
0.397542,3.04619,-5.98344,-0.0976698
-0.401514,-1.88955,-1.28532,1.61336
5,5,-5,-5
0.299033,3.29679,-6.08321,-0.118745
-0.213859,-1.67683,-1.33691,1.45371
5,5,-5,-5
0.215995,3.54628,-6.17008,-0.138836
-0.0466878,-1.44681,-1.38092,1.2978
5,5,-5,-5
0.148477,3.79057,-6.24354,-0.157108
