fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
17.1542,0,16.2957,0,0,9,3,6,16.7382,0,16.7382,0,0,7,-1,-1
17.1542,0,16.2957,0,0,9,3,6,16.7382,0,16.7382,0,0,7,-1,-1
17.1542,0,16.2957,0,0,9,3,6,18.3656,0,18.3656,0,0,1,-1,-1
17.1542,0,16.2957,0,0,9,3,6,23.0808,0,23.0808,0,0,1,-1,-1
19.9244,0,19.9244,0,0,3,2,6,23.4895,0,23.4895,0,0,10,-1,-1
19.9244,0,19.9244,0,0,3,2,6,23.9655,0,21.9101,0,0,10,3,6
23.9655,0,23.9655,0,0,6,-1,-1,23.9655,0,5.58423,0,0,10,3,6
23.9655,0,23.9655,0,0,6,-1,-1,23.9655,0,4.54989,0,0,10,3,6
23.9655,0,23.9655,0,0,6,-1,-1,23.9655,0,4.67998,0,0,10,3,6
24.197,0,24.197,0,0,9,-1,-1,23.9655,0,9.49252,0,0,10,3,6
24.3039,0,24.3039,0,0,6,-1,-1,23.9655,0,7.60527,0,0,4,3,6
24.3039,0,24.3039,0,0,6,-1,-1,23.9655,0,21.5198,0,0,10,3,6
24.3705,0,24.3705,0,0,9,-1,-1,23.9655,0,16.4188,0,0,4,3,6
24.3705,0,24.3705,0,0,9,-1,-1,23.9655,0,17.9016,0,0,4,4,6
24.3784,0,24.3784,0,0,9,-1,-1,23.9655,0,13.7218,0,0,4,3,6
24.3784,0,24.3784,0,0,9,-1,-1,23.9655,0,20.0505,0,0,4,4,6
24.3784,0,24.3784,0,0,9,-1,-1,23.9655,0,16.5429,0,0,4,3,6
24.441,0,24.441,0,0,9,-1,-1,23.9655,0,4.45353,0,0,4,3,6
24.441,0,24.441,0,0,9,-1,-1,23.9655,0,21.896,0,0,4,4,6
24.441,0,24.441,0,0,9,-1,-1,23.9655,0,20.0505,0,0,4,4,6
24.5064,0,24.5064,0,0,9,-1,-1,23.9655,0,12.9525,0,0,4,4,6
24.5064,0,24.5064,0,0,9,-1,-1,23.9655,0,4.16688,0,0,4,3,6
24.6341,0,24.6341,0,0,9,-1,-1,23.9655,0,7.32158,0,0,4,3,6
