robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.45358,0.245151,-3.0518,-0.395163
-0.778961,-2.41673,0.896615,2.67241
5,5,-5,-5
4.05561,0.0899968,-2.91999,-0.453183
-0.121008,-2.65879,0.831993,2.85176
5,5,-5,-5
4.69978,0.00902125,-2.79154,-0.514168
0.582259,-2.82753,0.747482,3.01788
5,5,-5,-5
5.35589,0.0126821,-2.66528,-0.578567
1.29967,-2.91085,0.646456,3.16742
5,5,-5,-5
5.99236,0.0994671,-2.5401,-0.646969
1.99854,-2.90875,0.532714,3.29737
5,5,-5,-5
6.57976,0.256125,-2.41497,-0.720094
2.64821,-2.83303,0.410398,3.40511
5,5,-5,-5
7.09383,0.459528,-2.28894,-0.798794
3.22308,-2.70548,0.283895,3.48846
5,5,-5,-5
7.51702,0.679747,-2.16116,-0.884054
3.70417,-2.55478,0.157727,3.5457
5,5,-5,-5
7.83834,0.883712,-2.03093,-0.976991
4.07897,-2.41282,0.0364394,3.57559
5,5,-5,-5
8.05116,1.03889,-1.89764,-1.07886
4.33928,-2.31104,-0.0755093,3.5773
5,5,-5,-5
8.15628,1.12213,-1.7626,-1.18959
4.48559,-2.27287,-0.177168,3.5524
5,5,-5,-5
8.1714,1.13449,-1.62785,-1.30831
4.53661,-2.29891,-0.271243,3.50414
5,5,-5,-5
8.11268,1.08704,-1.49403,-1.43515
4.50899,-2.379,-0.359122,3.43435
5,5,-5,-5
7.99312,0.99485,-1.3618,-1.5702
4.41631,-2.49892,-0.442448,3.34455
5,5,-5,-5
7.82484,0.874435,-1.23185,-1.71351
4.27128,-2.64298,-0.523063,3.236
5,5,-5,-5
7.62077,0.741884,-1.10485,-1.86507
4.08747,-2.79588,-0.60295,3.10967
5,5,-5,-5
7.39569,0.611302,-0.981486,-2.02485
3.88031,-2.94427,-0.684198,2.96631
5,5,-5,-5
7.16651,0.493755,-0.862459,-2.19273
3.66739,-3.07782,-0.76896,2.80639
