fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
7.53648,0,7.29665,0,0,32,-1,-1,7.53648,0,7.53648,0,0,21,-1,-1
7.53648,0,7.29665,0,0,32,-1,-1,7.53648,0,7.53648,0,0,21,-1,-1
7.53648,0,7.29665,0,0,32,-1,-1,7.60446,0,7.60446,0,0,33,2,3
7.53648,0,7.29665,0,0,32,-1,-1,7.69037,0,7.69037,0,0,33,-1,-1
7.53648,0,7.29665,0,0,32,-1,-1,7.69037,0,7.69037,0,0,33,-1,-1
7.53648,0,7.29665,0,0,32,-1,-1,8.37171,0,8.37171,0,0,9,-1,-1
7.69037,0,7.43164,0,0,17,-1,-1,8.37171,0,8.37171,0,0,9,-1,-1
7.69037,0,7.43164,0,0,17,-1,-1,8.37171,0,8.37171,0,0,9,-1,-1
7.69037,0,7.43164,0,0,17,-1,-1,8.46234,0,8.46234,0,0,33,-1,-1
7.69037,0,7.43164,0,0,17,-1,-1,8.53723,0,8.53723,0,0,33,-1,-1
7.93576,0,7.93576,0,0,14,1,4,9.09844,0,9.09844,0,0,9,5,6
7.93576,0,7.93576,0,0,14,1,4,9.09844,0,9.09844,0,0,9,5,6
7.93576,0,7.93576,0,0,14,1,4,9.09844,0,9.09844,0,0,9,5,6
8.04343,0,8.04343,0,0,32,-1,-1,9.2345,0,9.2345,0,0,21,-1,-1
8.04343,0,8.04343,0,0,32,-1,-1,9.34759,0,9.34759,0,0,33,-1,-1
8.30535,0,8.30535,0,0,32,-1,-1,9.53291,0,9.53291,0,0,33,-1,-1
8.38139,0,8.38139,0,0,32,-1,-1,9.53291,0,9.53291,0,0,33,-1,-1
8.38139,0,8.38139,0,0,32,-1,-1,9.53291,0,9.53291,0,0,33,-1,-1
8.89027,0,8.89027,0,0,32,-1,-1,9.60902,0,9.60902,0,0,21,-1,-1
8.89027,0,8.89027,0,0,32,-1,-1,9.60902,0,9.60902,0,0,21,-1,-1
8.89027,0,8.89027,0,0,32,-1,-1,9.70435,0,9.70435,0,0,6,-1,-1
8.89027,0,8.89027,0,0,32,-1,-1,9.72306,0,9.72306,0,0,21,3,5
8.92363,0,8.92363,0,0,32,-1,-1,9.80793,0,9.80793,0,0,6,4,5
8.92363,0,8.92363,0,0,32,-1,-1,9.88094,0,9.88094,0,0,21,3,5
9.05679,0,9.05679,0,0,32,-1,-1,9.88094,0,9.88094,0,0,21,3,5
9.05679,0,9.05679,0,0,32,-1,-1,9.88094,0,9.88094,0,0,21,3,5
9.05679,0,9.05679,0,0,32,-1,-1,9.88094,0,9.88094,0,0,21,3,5
9.12585,0,9.12585,0,0,14,3,4,10.0747,0,10.0747,0,0,33,2,5
9.19804,0,9.19804,0,0,32,-1,-1,10.1608,0,10.1608,0,0,21,-1,-1
9.2632,0,9.2632,0,0,32,2,3,10.1608,0,10.1608,0,0,21,-1,-1
9.70435,0,8.28156,0,0,11,1,3,10.1608,0,10.1608,0,0,21,-1,-1
