fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
7.46189,0,7.43164,0,0,24,-1,-1,7.46189,0,7.46189,0,0,39,3,4
7.63866,0,7.31526,0,0,39,3,4,7.63866,0,7.63866,0,0,15,-1,-1
7.63866,0,7.47022,0,0,39,3,4,7.63866,0,7.63866,0,0,15,-1,-1
7.63866,0,7.46944,0,0,39,3,5,7.63866,0,7.63866,0,0,15,-1,-1
7.63866,0,7.46944,0,0,39,3,5,7.63866,0,7.63866,0,0,15,-1,-1
7.63866,0,7.31526,0,0,39,3,4,7.63866,0,7.63866,0,0,15,-1,-1
7.63866,0,7.23038,0,0,39,3,4,7.6547,0,7.6547,0,0,15,-1,-1
7.63866,0,7.46944,0,0,39,3,5,7.6547,0,7.6547,0,0,15,-1,-1
7.63866,0,7.47022,0,0,39,3,4,7.65622,0,7.65622,0,0,39,-1,-1
8.53703,0,8.53703,0,0,24,2,4,7.65622,0,7.65622,0,0,39,-1,-1
8.53703,0,8.53703,0,0,24,2,4,7.65622,0,7.65622,0,0,39,-1,-1
8.81322,0,8.81322,0,0,39,-1,-1,7.94573,0,7.94573,0,0,9,-1,-1
8.81322,0,8.81322,0,0,39,-1,-1,8.17995,0,8.17995,0,0,15,-1,-1
8.99564,0,8.99564,0,0,39,-1,-1,8.17995,0,8.17995,0,0,15,-1,-1
8.99564,0,8.99564,0,0,39,-1,-1,8.59287,0,8.59287,0,0,27,3,4
8.99564,0,8.99564,0,0,39,-1,-1,8.63144,0,8.63144,0,0,39,-1,-1
8.99564,0,8.99564,0,0,39,-1,-1,8.70498,0,8.70498,0,0,15,-1,-1
9.07461,0,9.07461,0,0,39,3,4,8.70498,0,8.70498,0,0,15,-1,-1
9.17554,0,9.17554,0,0,39,3,4,8.70498,0,8.70498,0,0,15,-1,-1
9.17554,0,9.17554,0,0,39,3,4,8.71265,0,8.71265,0,0,27,-1,-1
9.20346,0,9.20346,0,0,24,2,4,8.74526,0,8.74526,0,0,9,-1,-1
9.27358,0,9.27358,0,0,39,3,4,8.83209,0,8.83209,0,0,15,-1,-1
9.27358,0,9.27358,0,0,39,3,4,8.94685,0,8.94685,0,0,9,-1,-1
9.58598,0,9.58598,0,0,24,2,3,8.94685,0,8.94685,0,0,9,-1,-1
9.59604,0,9.59604,0,0,39,-1,-1,9.08123,0,9.08123,0,0,9,-1,-1
9.82957,0,9.82957,0,0,39,-1,-1,9.21752,0,9.21752,0,0,15,-1,-1
9.86099,0,9.86099,0,0,24,-1,-1,9.21752,0,9.21752,0,0,15,-1,-1
9.99214,0,9.99214,0,0,39,2,3,9.22155,0,9.22155,0,0,27,-1,-1
9.99214,0,9.99214,0,0,39,2,3,9.22155,0,9.22155,0,0,27,-1,-1
10.2546,0,10.2546,0,0,24,2,4,9.22155,0,9.22155,0,0,27,-1,-1
10.5301,0,10.5301,0,0,24,-1,-1,9.59094,0,9.59094,0,0,9,-1,-1
10.5301,0,10.5301,0,0,24,-1,-1,9.76595,0,9.76595,0,0,21,-1,-1
10.5301,0,10.5301,0,0,24,-1,-1,10.109,0,10.109,0,0,15,-1,-1
10.5579,0,10.5579,0,0,39,-1,-1,10.109,0,10.109,0,0,15,-1,-1
10.5697,0,10.5697,0,0,24,-1,-1,10.109,0,10.109,0,0,15,-1,-1
10.5697,0,10.5697,0,0,24,-1,-1,10.2247,0,10.2247,0,0,15,-1,-1
10.6173,0,9.46366,0,0,24,2,4,10.2544,0,10.2544,0,0,9,-1,-1
10.6173,0,8.42493,0,0,24,3,4,10.6173,0,10.6173,0,0,6,-1,-1
10.6173,0,9.46366,0,0,24,2,4,10.6173,0,10.6173,0,0,6,-1,-1
10.6173,0,6.80791,0,0,24,1,4,10.6173,0,10.6173,0,0,6,-1,-1
10.6173,0,6.80791,0,0,24,1,4,10.7537,0,10.7537,0,0,9,-1,-1
10.6173,0,8.42493,0,0,24,3,4,10.9084,0,10.9084,0,0,15,-1,-1
10.6173,0,7.90651,0,0,24,2,4,10.9496,0,10.9496,0,0,9,-1,-1
10.6173,0,6.99704,0,0,24,1,2,11.0732,0,11.0732,0,0,9,-1,-1
10.6173,0,7.90651,0,0,24,2,4,11.0732,0,11.0732,0,0,9,-1,-1
10.6173,0,6.80791,0,0,24,1,4,11.2361,0,11.2361,0,0,9,-1,-1
10.6173,0,7.90651,0,0,24,2,4,11.2361,0,11.2361,0,0,9,-1,-1
10.6173,0,10.291,0,0,39,2,3,11.4361,0,11.4361,0,0,15,-1,-1
10.6173,0,10.1996,0,0,39,3,4,11.5061,0,11.5061,0,0,9,-1,-1
10.6173,0,10.1719,0,0,39,1,2,11.5237,0,11.5237,0,0,9,-1,-1
10.6173,0,10.1719,0,0,39,1,2,11.5237,0,11.5237,0,0,9,-1,-1
10.6173,0,7.89211,0,0,39,1,4,11.5237,0,11.5237,0,0,9,-1,-1
10.6917,0,10.6917,0,0,39,-1,-1,11.5658,0,11.5658,0,0,6,-1,-1
10.7856,0,10.7856,0,0,24,-1,-1,11.5658,0,11.5658,0,0,6,-1,-1
10.8058,0,10.8058,0,0,39,-1,-1,11.6485,0,11.6485,0,0,15,5,6
10.8288,0,10.8288,0,0,24,-1,-1,11.7972,0,11.7972,0,0,9,-1,-1
10.8288,0,10.8288,0,0,24,-1,-1,11.837,0,11.837,0,0,9,-1,-1
10.8288,0,10.8288,0,0,24,-1,-1,11.8887,0,11.8887,0,0,15,-1,-1
10.8589,0,10.8589,0,0,15,2,5,11.923,0,11.923,0,0,6,-1,-1
10.8589,0,10.8589,0,0,15,2,5,11.9418,0,11.9418,0,0,6,4,5
10.9222,0,10.9222,0,0,39,1,2,11.9934,0,11.9934,0,0,6,4,5
10.9635,0,10.9635,0,0,24,1,2,12.187,0,12.187,0,0,39,-1,-1
10.9635,0,10.9635,0,0,24,1,2,12.187,0,12.187,0,0,39,-1,-1
11.0104,0,11.0104,0,0,39,3,4,12.2496,0,12.2496,0,0,15,-1,-1
11.1013,0,11.1013,0,0,24,-1,-1,12.2496,0,12.2496,0,0,15,-1,-1
11.1819,0,11.1819,0,0,39,3,4,12.2496,0,12.2496,0,0,15,-1,-1
11.3452,0,11.3452,0,0,39,1,2,12.2958,0,12.2958,0,0,39,-1,-1
11.3452,0,11.3452,0,0,39,1,2,12.2958,0,12.2958,0,0,39,-1,-1
11.3452,0,11.3452,0,0,39,1,2,12.2958,0,12.2958,0,0,39,-1,-1
11.3726,0,11.3726,0,0,24,3,4,12.2958,0,12.2958,0,0,39,-1,-1
11.3726,0,11.3726,0,0,24,3,4,12.332,0,12.332,0,0,9,-1,-1
11.466,0,11.466,0,0,24,-1,-1,12.42,0,12.42,0,0,9,-1,-1
11.4689,0,11.4689,0,0,39,3,4,12.42,0,12.42,0,0,9,-1,-1
11.4698,0,11.4698,0,0,39,-1,-1,12.4845,0,12.4845,0,0,15,-1,-1
11.7193,0,11.7193,0,0,39,1,2,12.4845,0,12.4845,0,0,15,-1,-1
11.7398,0,11.7398,0,0,24,-1,-1,12.4931,0,12.4931,0,0,15,-1,-1
