robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.55915,0.212103,-3.12788,-0.363711
-0.687713,-2.42686,0.702738,2.84975
5,5,-5,-5
4.20584,0.0634725,-3.06901,-0.387922
-0.00367993,-2.63467,0.439213,3.17472
5,5,-5,-5
4.85485,0.00210735,-3.01109,-0.4126
0.682856,-2.7537,0.149506,3.46176
5,5,-5,-5
5.50343,0.0254084,-2.95365,-0.437934
1.36958,-2.7873,-0.166506,3.71319
5,5,-5,-5
6.1492,0.133858,-2.89621,-0.464134
2.05462,-2.73571,-0.510276,3.92987
5,5,-5,-5
6.78888,0.330965,-2.83832,-0.491439
2.73521,-2.5961,-0.88418,4.11088
5,5,-5,-5
7.41696,0.622978,-2.77951,-0.520109
3.4064,-2.36289,-1.29107,4.25321
5,5,-5,-5
8.02425,1.0183,-2.71936,-0.55043
4.05964,-2.02831,-1.73376,4.35147
5,5,-5,-5
8.59651,1.52651,-2.65744,-0.582714
4.68132,-1.58336,-2.2144,4.39762
5,5,-5,-5
9.11289,2.15673,-2.59335,-0.617301
5.2513,-1.01946,-2.73366,4.38073
5,5,-5,-5
9.55677,2.94189,-2.52448,-0.655832
5.75602,-0.306841,-3.28593,4.28585
5,5,-5,-5
9.87543,3.89085,-2.44997,-0.699144
6.14412,0.562582,-3.85553,4.09923
5,5,-5,-5
9.99978,4.95362,-2.37205,-0.746311
6.3447,1.54182,-4.42431,3.8131
5,5,-5,-5
9.88702,6.05688,-2.29285,-0.796269
6.31289,2.56037,-4.9723,3.42517
5,5,-5,-5
9.53002,7.11634,-2.21445,-0.847807
6.03927,3.53658,-5.47918,2.93921
5,5,-5,-5
8.95945,8.05332,-2.1388,-0.899568
5.55201,4.39417,-5.9259,2.36507
5,5,-5,-5
8.23751,8.81031,-2.06778,-0.950051
4.91058,5.07782,-6.29633,1.71816
5,5,-5,-5
7.44521,9.3613,-2.00315,-0.997636
4.19308,5.56345,-6.5787,1.01839
