fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
7.46189,0,7.43164,0,0,27,-1,-1,7.46189,0,7.46189,0,0,43,-1,-1
7.46189,0,7.43164,0,0,27,-1,-1,7.71444,0,7.71444,0,0,43,-1,-1
7.46189,0,7.43164,0,0,27,-1,-1,7.71444,0,7.71444,0,0,43,-1,-1
7.46189,0,7.34316,0,0,42,-1,-1,8.66717,0,8.66717,0,0,19,1,4
8.83871,0,8.83871,0,0,42,-1,-1,8.66717,0,8.66717,0,0,19,1,4
8.83871,0,8.83871,0,0,42,-1,-1,8.75898,0,8.75898,0,0,43,3,4
8.83871,0,8.83871,0,0,42,-1,-1,8.94397,0,8.94397,0,0,43,-1,-1
8.83871,0,8.83871,0,0,42,-1,-1,9.12956,0,9.12956,0,0,13,-1,-1
9.12956,0,7.3829,0,0,42,3,4,9.12956,0,9.12956,0,0,13,-1,-1
9.12956,0,8.59106,0,0,18,3,4,9.29686,0,9.29686,0,0,43,5,6
9.12956,0,7.53391,0,0,42,3,4,9.3719,0,9.3719,0,0,43,2,4
9.12956,0,8.77907,0,0,42,3,4,9.39734,0,9.39734,0,0,13,-1,-1
9.12956,0,8.77907,0,0,42,3,4,9.72065,0,9.72065,0,0,19,-1,-1
9.12956,0,8.88113,0,0,42,2,3,9.72065,0,9.72065,0,0,19,-1,-1
9.12956,0,7.31955,0,0,42,2,4,9.74415,0,9.74415,0,0,19,1,2
9.12956,0,9.06727,0,0,42,1,3,9.85008,0,9.85008,0,0,43,2,4
9.12956,0,6.99669,0,0,42,1,4,9.91675,0,9.91675,0,0,19,-1,-1
9.12956,0,7.1661,0,0,42,1,5,10.1072,0,10.1072,0,0,19,-1,-1
9.12956,0,7.17366,0,0,42,2,4,10.1072,0,10.1072,0,0,19,-1,-1
9.12956,0,7.32982,0,0,42,3,4,10.2109,0,10.2109,0,0,19,-1,-1
9.12956,0,6.99669,0,0,42,1,4,10.2284,0,10.2284,0,0,43,-1,-1
9.12956,0,7.17366,0,0,42,2,4,10.2284,0,10.2284,0,0,43,-1,-1
9.1395,0,9.1395,0,0,18,3,4,10.3905,0,10.3905,0,0,19,2,3
9.3942,0,9.3942,0,0,18,-1,-1,10.4781,0,10.4781,0,0,43,1,2
9.3942,0,9.3942,0,0,18,-1,-1,10.5045,0,10.5045,0,0,43,-1,-1
9.4026,0,9.4026,0,0,42,-1,-1,10.5045,0,10.5045,0,0,43,-1,-1
9.4026,0,9.4026,0,0,42,-1,-1,10.5045,0,10.5045,0,0,43,-1,-1
9.4197,0,9.4197,0,0,42,1,3,10.9031,0,10.9031,0,0,19,1,2
9.4197,0,9.4197,0,0,42,1,3,10.9031,0,10.9031,0,0,19,1,2
9.56047,0,9.56047,0,0,42,2,3,10.9379,0,10.9379,0,0,13,1,2
9.56047,0,9.56047,0,0,42,2,3,10.9625,0,10.9625,0,0,13,2,4
9.56047,0,9.56047,0,0,42,2,3,11.1317,0,11.1317,0,0,19,1,2
9.56047,0,9.56047,0,0,42,2,3,11.2861,0,11.2861,0,0,43,1,2
9.72192,0,9.72192,0,0,42,-1,-1,11.2861,0,11.2861,0,0,43,1,2
9.77586,0,9.77586,0,0,42,-1,-1,11.2861,0,11.2861,0,0,43,1,2
9.91613,0,9.91613,0,0,18,3,4,11.3747,0,11.3747,0,0,43,-1,-1
9.91613,0,9.91613,0,0,18,3,4,11.3747,0,11.3747,0,0,43,-1,-1
9.94048,0,9.94048,0,0,42,3,4,11.4649,0,11.4649,0,0,19,5,6
9.94048,0,9.94048,0,0,42,3,4,11.5202,0,11.5202,0,0,13,5,6
10.0052,0,10.0052,0,0,18,3,4,11.6441,0,11.6441,0,0,19,1,2
10.1072,0,9.65079,0,0,42,3,4,11.6441,0,11.6441,0,0,19,1,2
10.1072,0,9.38376,0,0,42,1,2,11.7666,0,11.7666,0,0,19,1,3
10.2553,0,10.2553,0,0,42,-1,-1,11.7666,0,11.7666,0,0,19,1,3
10.2553,0,10.2553,0,0,42,-1,-1,11.7666,0,11.7666,0,0,19,1,3
