robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-2.33753,0.0672187,1.62441,-1.21053
-2.85176,1.15433,1.73715,-1.48643
-3.10896,1.48525,1.70231,-1.45971
-3.29096,1.6348,1.50934,-1.51862
-3.01819,0.939646,1.02607,-0.973207
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.33753,0.0672187,1.62441,-1.21053
-2.85176,1.15433,1.73715,-1.48643
-3.10896,1.48525,1.70231,-1.45971
-3.29096,1.6348,1.50934,-1.51862
-3.01819,0.939646,1.02607,-0.973207
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.33753,0.0672187,1.62441,-1.21053
-2.85176,1.15433,1.73715,-1.48643
-3.10896,1.48525,1.70231,-1.45971
-3.29096,1.6348,1.50934,-1.51862
-3.01819,0.939646,1.02607,-0.973207
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.33753,0.0672187,1.62441,-1.21053
-2.85176,1.15433,1.73715,-1.48643
-3.10896,1.48525,1.70231,-1.45971
-3.29096,1.6348,1.50934,-1.51862
-3.01819,0.939646,1.02607,-0.973207
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.33753,0.0672187,1.54706,-1.22115
-2.85176,1.15433,1.76865,-1.62417
-3.10896,1.48525,1.72403,-1.7035
-3.29096,1.6348,1.36605,-1.38006
-3.01819,0.939646,1.07131,-1.00687
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.97775,-0.524818,1.54706,-1.22115
-2.46599,0.473008,1.76865,-1.62417
-3.1297,1.481,1.72403,-1.7035
-3.19463,1.44727,1.36605,-1.38006
-2.9922,0.860947,1.0235,-1.01575
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.97775,-0.524818,1.54706,-1.22115
-2.46599,0.473008,1.76865,-1.62417
-3.1297,1.481,1.72403,-1.7035
-3.19463,1.44727,1.36605,-1.38006
-2.9922,0.860947,1.0235,-1.01575
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.97775,-0.524818,1.5572,-1.27619
-2.46599,0.473008,1.79186,-1.75947
-3.1297,1.481,1.65766,-1.66599
-3.19463,1.44727,1.2033,-1.15429
-2.9922,0.860947,1.03487,-0.960751
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.59809,0.685532,1.5572,-1.27619
-3.18238,1.55973,1.79186,-1.75947
-3.3685,1.74956,1.65766,-1.66599
-3.35184,1.58388,1.2033,-1.15429
-2.9922,0.860947,1.03487,-0.960751
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.31202,0.0897589,1.5572,-1.27619
-2.59809,0.685532,1.82832,-1.80991
-3.18238,1.55973,1.65766,-1.66599
-3.3685,1.74956,1.37223,-1.43201
-3.02324,0.89658,0.965739,-0.973498
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.31202,0.0897589,1.44033,-0.936791
