robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.80524,0.507449,-3.35322,-0.278971
-1.42091,-2.16457,0.849893,2.42914
5,5,-5,-5
2.70984,0.555322,-3.52375,-0.2229
-1.46534,-2.19565,0.753497,2.36653
5,5,-5,-5
2.62524,0.599942,-3.69819,-0.172443
-1.50303,-2.22095,0.650331,2.29541
5,5,-5,-5
2.54392,0.64481,-3.87486,-0.128237
-1.53766,-2.24321,0.541603,2.21586
5,5,-5,-5
2.45868,0.693996,-4.052,-0.0906921
-1.57225,-2.26432,0.428661,2.12823
5,5,-5,-5
2.36263,0.752146,-4.22781,-0.0599871
-1.60903,-2.28527,0.31298,2.03314
5,5,-5,-5
2.24936,0.824599,-4.40047,-0.0360742
-1.64928,-2.30599,0.196134,1.93148
5,5,-5,-5
2.11313,0.917603,-4.56814,-0.0186855
-1.69296,-2.32488,0.0797821,1.82437
5,5,-5,-5
1.94919,1.03861,-4.72901,-0.00734874
-1.73813,-2.33831,-0.0343531,1.71316
5,5,-5,-5
1.75433,1.19663,-4.88132,-0.00140879
-1.78026,-2.33985,-0.144507,1.59941
5,5,-5,-5
1.52051,1.4093,-5.03077,-9.47004e-05
-1.80804,-2.32176,-0.255326,1.48149
5,5,-5,-5
1.25608,1.68593,-5.18215,-0.00331887
-1.80327,-2.26886,-0.370866,1.35741
5,5,-5,-5
0.983626,2.02196,-5.33224,-0.0110502
-1.75103,-2.16393,-0.488341,1.22858
5,5,-5,-5
0.72389,2.40869,-5.47785,-0.0228868
-1.64191,-1.99619,-0.604852,1.09687
5,5,-5,-5
0.494055,2.83287,-5.61586,-0.0380739
-1.47415,-1.76345,-0.717407,0.96448
5,5,-5,-5
0.306198,3.27715,-5.74319,-0.0555422
-1.25457,-1.47301,-0.822954,0.833976
5,5,-5,-5
0.166285,3.72125,-5.85684,-0.073965
-0.998433,-1.1412,-0.918395,0.708174
5,5,-5,-5
0.0739103,4.14347,-5.95389,-0.0918334
