robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.7153,0.552513,-3.36995,-0.27317
-1.41033,-2.27223,0.797698,2.48921
5,5,-5,-5
2.51481,0.661357,-3.56095,-0.211563
-1.43406,-2.40564,0.649198,2.4856
5,5,-5,-5
2.31881,0.779664,-3.75821,-0.156658
-1.43681,-2.52113,0.49477,2.47244
5,5,-5,-5
2.12828,0.906933,-3.95855,-0.109664
-1.41968,-2.61613,0.336493,2.45014
5,5,-5,-5
1.94409,1.04255,-4.15865,-0.0712947
-1.38436,-2.68859,0.176688,2.41965
5,5,-5,-5
1.76706,1.1858,-4.3551,-0.0417639
-1.33307,-2.7371,0.0178717,2.38251
5,5,-5,-5
1.59791,1.33588,-4.54446,-0.0207953
-1.26853,-2.76089,-0.137307,2.34078
5,5,-5,-5
1.43728,1.49187,-4.72329,-0.00766271
-1.19382,-2.75988,-0.286124,2.29702
5,5,-5,-5
1.28567,1.6528,-4.88823,-0.00124941
-1.11231,-2.73465,-0.42584,2.2542
5,5,-5,-5
1.14349,1.81765,-5.03599,-0.000129497
-1.02759,-2.68639,-0.553757,2.21564
5,5,-5,-5
1.00995,1.98678,-5.16721,-0.0027968
-0.932639,-2.62043,-0.674267,2.19116
5,5,-5,-5
0.884337,2.16075,-5.28545,-0.00815496
-0.821137,-2.53939,-0.791993,2.18475
5,5,-5,-5
0.767036,2.33879,-5.39184,-0.0153773
-0.698253,-2.44168,-0.904892,2.19082
5,5,-5,-5
0.658349,2.52007,-5.48753,-0.0238251
-0.569604,-2.3268,-1.01106,2.20355
5,5,-5,-5
0.558486,2.70371,-5.5737,-0.0330218
-0.441118,-2.19535,-1.10855,2.21698
5,5,-5,-5
0.467568,2.88883,-5.65152,-0.0426297
-0.318892,-2.04894,-1.19533,2.22504
5,5,-5,-5
0.385619,3.07452,-5.72218,-0.0524294
-0.209073,-1.88999,-1.26924,2.22163
5,5,-5,-5
0.312576,3.25987,-5.78685,-0.0623019
