fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
7.46189,0,7.38995,0,0,49,-1,-1,7.46189,0,7.46189,0,0,49,-1,-1
7.46189,0,7.38995,0,0,49,-1,-1,7.62535,0,7.62535,0,0,25,1,4
7.46189,0,7.38995,0,0,49,-1,-1,7.68831,0,7.68831,0,0,49,-1,-1
7.46189,0,7.38995,0,0,49,-1,-1,7.68831,0,7.68831,0,0,49,-1,-1
7.46189,0,7.3368,0,0,49,-1,-1,7.93215,0,7.93215,0,0,4,1,4
7.46189,0,7.38995,0,0,49,-1,-1,7.93215,0,7.93215,0,0,4,1,4
7.46189,0,7.3368,0,0,49,-1,-1,7.93215,0,7.93215,0,0,4,1,4
7.80966,0,7.80966,0,0,34,-1,-1,7.94524,0,7.94524,0,0,25,1,4
7.80966,0,7.80966,0,0,34,-1,-1,8.44831,0,8.44831,0,0,13,1,4
7.80966,0,7.80966,0,0,34,-1,-1,8.44831,0,8.44831,0,0,13,1,4
7.90607,0,7.90607,0,0,49,-1,-1,8.44831,0,8.44831,0,0,13,1,4
7.90607,0,7.90607,0,0,49,-1,-1,8.53623,0,8.53623,0,0,4,1,4
7.90607,0,7.90607,0,0,49,-1,-1,8.53623,0,8.53623,0,0,4,1,4
7.93215,0,7.58474,0,0,25,2,4,8.53623,0,8.53623,0,0,4,1,4
8.44036,0,8.44036,0,0,49,-1,-1,8.53623,0,8.53623,0,0,4,1,4
8.44036,0,8.44036,0,0,49,-1,-1,8.63894,0,8.63894,0,0,4,1,4
8.44831,0,7.25534,0,0,25,3,4,8.63894,0,8.63894,0,0,4,1,4
8.92442,0,8.92442,0,0,49,-1,-1,8.92166,0,8.92166,0,0,4,1,4
8.93951,0,8.93951,0,0,49,-1,-1,8.92166,0,8.92166,0,0,4,1,4
8.94628,0,8.94628,0,0,49,-1,-1,9.03225,0,9.03225,0,0,49,1,2
8.94628,0,8.94628,0,0,49,-1,-1,9.18806,0,9.18806,0,0,13,1,2
8.9696,0,8.9696,0,0,25,2,4,9.18903,0,9.18903,0,0,4,1,6
8.9696,0,8.9696,0,0,25,2,4,9.26246,0,9.26246,0,0,49,2,4
9.05524,0,9.05524,0,0,49,-1,-1,9.26246,0,9.26246,0,0,49,2,4
9.16416,0,9.16416,0,0,49,-1,-1,9.59543,0,9.59543,0,0,4,1,2
9.17105,0,9.17105,0,0,10,3,5,9.60035,0,9.60035,0,0,10,1,2
9.17105,0,9.17105,0,0,10,3,5,9.63576,0,9.63576,0,0,4,1,2
9.17105,0,9.17105,0,0,10,3,5,9.65088,0,9.65088,0,0,49,-1,-1
9.17105,0,9.17105,0,0,10,3,5,9.71728,0,9.71728,0,0,25,-1,-1
9.25839,0,9.25839,0,0,10,-1,-1,9.77554,0,9.77554,0,0,10,0,2
9.25839,0,9.25839,0,0,10,-1,-1,9.95592,0,9.95592,0,0,49,1,4
9.52818,0,9.52818,0,0,10,3,4,10.1638,0,10.1638,0,0,7,1,2
9.52818,0,9.52818,0,0,10,3,4,10.2767,0,10.2767,0,0,13,1,2
9.53149,0,9.53149,0,0,25,3,4,10.2767,0,10.2767,0,0,13,1,2
9.60035,0,8.94711,0,0,25,3,4,10.4596,0,10.4596,0,0,13,1,2
9.60035,0,9.58909,0,0,10,2,4,10.4596,0,10.4596,0,0,13,1,2
9.60035,0,9.58909,0,0,10,2,4,10.5539,0,10.5539,0,0,13,-1,-1
9.60035,0,9.5583,0,0,10,2,4,10.604,0,10.604,0,0,49,-1,-1
9.60035,0,9.58909,0,0,10,2,4,10.6491,0,10.6491,0,0,49,-1,-1
