robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.45103,0.245983,-2.84332,-0.489046
-0.783114,-2.41335,1.34538,2.24131
5,5,-5,-5
4.04624,0.0918094,-2.5106,-0.663769
-0.136249,-2.64805,1.73802,1.97237
5,5,-5,-5
4.68102,0.0101854,-2.19195,-0.862988
0.551596,-2.80901,2.11448,1.67761
5,5,-5,-5
5.32731,0.0107248,-1.88916,-1.08558
1.25243,-2.88674,2.47293,1.35822
5,5,-5,-5
5.95577,0.0922001,-1.60395,-1.33028
1.93697,-2.88257,2.81163,1.0155
5,5,-5,-5
6.53893,0.242723,-1.33792,-1.59571
2.57785,-2.80848,3.12894,0.650874
5,5,-5,-5
7.05391,0.441333,-1.09258,-1.88038
3.15228,-2.68553,3.42334,0.265899
5,5,-5,-5
7.48395,0.660645,-0.869309,-2.18266
3.64359,-2.54117,3.69341,-0.137768
5,5,-5,-5
7.81841,0.870039,-0.669375,-2.50086
4.04126,-2.40611,3.93787,-0.558372
5,5,-5,-5
8.05116,1.03889,-0.493904,-2.83318
4.33928,-2.31104,4.15557,-0.994061
5,5,-5,-5
8.18788,1.14806,-0.337729,-3.19356
4.5484,-2.28037,4.35229,-1.46043
5,5,-5,-5
8.24828,1.19886,-0.202811,-3.5904
4.69143,-2.31524,4.52625,-1.96682
5,5,-5,-5
8.24601,1.19692,-0.0986012,-4.01193
4.77901,-2.40584,4.66743,-2.50031
5,5,-5,-5
8.19191,1.1514,-0.0309364,-4.44466
4.81859,-2.53923,4.76952,-3.04624
5,5,-5,-5
8.09527,1.07326,-0.00158519,-4.87411
4.81576,-2.70097,4.83041,-3.58888
5,5,-5,-5
7.96509,0.974053,-0.00816686,-5.28566
4.77545,-2.87643,4.85223,-4.11239
5,5,-5,-5
7.81089,0.864917,-0.0444713,-5.66538
4.70286,-3.05174,4.84104,-4.60153
5,5,-5,-5
7.64328,0.755816,-0.101146,-6.00062
4.60408,-3.21449,4.80617,-5.04237
