robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.79403,0.512939,-3.20565,-0.333061
-1.42623,-2.16836,0.929232,2.47812
5,5,-5,-5
2.6705,0.575814,-3.20844,-0.331989
-1.48307,-2.20768,0.934283,2.46762
5,5,-5,-5
2.54875,0.642089,-3.20285,-0.334138
-1.53565,-2.24194,0.947492,2.45416
5,5,-5,-5
2.42889,0.711714,-3.19517,-0.337104
-1.58391,-2.27114,0.962715,2.43994
5,5,-5,-5
2.31101,0.784634,-3.19168,-0.338457
-1.62781,-2.29526,0.973811,2.42717
5,5,-5,-5
2.19519,0.860794,-3.19866,-0.335758
-1.66729,-2.31431,0.974644,2.41807
5,5,-5,-5
2.08152,0.940136,-3.22241,-0.326655
-1.70231,-2.32829,0.959039,2.41479
5,5,-5,-5
1.9701,1.0226,-3.26934,-0.30907
-1.73284,-2.33719,0.920717,2.41919
5,5,-5,-5
1.86101,1.10812,-3.34608,-0.281468
-1.75883,-2.34104,0.853202,2.43258
5,5,-5,-5
1.75433,1.19663,-3.45951,-0.243228
-1.78026,-2.33985,0.74972,2.45537
5,5,-5,-5
1.65478,1.28388,-3.62667,-0.192303
-1.79643,-2.33401,0.589502,2.49543
5,5,-5,-5
1.56462,1.36707,-3.85133,-0.133732
-1.80764,-2.32452,0.366594,2.55124
5,5,-5,-5
1.48046,1.44854,-4.12023,-0.0780076
-1.81495,-2.31181,0.0967014,2.60853
5,5,-5,-5
1.3992,1.53096,-4.41903,-0.0338668
-1.8189,-2.29577,-0.203444,2.65477
5,5,-5,-5
1.31799,1.61728,-4.73238,-0.00716702
-1.81956,-2.27576,-0.516074,2.68035
5,5,-5,-5
1.23428,1.71072,-5.04424,-0.000195678
-1.81652,-2.25067,-0.822746,2.67918
5,5,-5,-5
1.14587,1.81477,-5.3384,-0.0114647
-1.80882,-2.21882,-1.10492,2.64893
5,5,-5,-5
1.05097,1.93322,-5.59908,-0.03602
