fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
7.53648,0,7.29665,0,0,31,-1,-1,7.53648,0,7.53648,0,0,19,-1,-1
7.53648,0,7.29665,0,0,31,-1,-1,7.57889,0,7.57889,0,0,19,-1,-1
7.53648,0,6.78248,0,0,31,4,6,7.88029,0,7.88029,0,0,19,-1,-1
7.53648,0,6.78248,0,0,31,4,6,8.18845,0,8.18845,0,0,31,-1,-1
7.53648,0,7.29665,0,0,31,-1,-1,8.18845,0,8.18845,0,0,31,-1,-1
7.93576,0,7.93576,0,0,13,2,6,8.18845,0,8.18845,0,0,31,-1,-1
8.14539,0,8.14539,0,0,31,4,6,8.34816,0,7.81044,0,0,13,1,3
8.18845,0,8.07582,0,0,31,-1,-1,8.34816,0,7.54503,0,0,7,1,3
8.18845,0,7.29369,0,0,16,-1,-1,8.34816,0,8.19862,0,0,19,2,3
8.18845,0,7.29369,0,0,16,-1,-1,8.34816,0,8.19862,0,0,19,2,3
8.18845,0,7.29369,0,0,16,-1,-1,8.34816,0,8.19862,0,0,19,2,3
8.18845,0,7.29369,0,0,16,-1,-1,8.34816,0,8.31082,0,0,13,1,3
8.18845,0,8.07582,0,0,31,-1,-1,8.34816,0,8.30623,0,0,19,1,2
8.18845,0,7.97718,0,0,31,-1,-1,8.34816,0,8.30623,0,0,19,1,2
8.60462,0,8.60462,0,0,16,5,6,8.39334,0,8.39334,0,0,31,-1,-1
8.60462,0,8.60462,0,0,16,5,6,8.39334,0,8.39334,0,0,31,-1,-1
8.60462,0,8.60462,0,0,16,5,6,8.39334,0,8.39334,0,0,31,-1,-1
8.60462,0,8.60462,0,0,16,5,6,8.39334,0,8.39334,0,0,31,-1,-1
8.65597,0,8.65597,0,0,16,-1,-1,8.40055,0,8.40055,0,0,7,1,5
8.8611,0,8.8611,0,0,13,3,4,8.43545,0,8.43545,0,0,19,-1,-1
8.96597,0,8.96597,0,0,31,-1,-1,8.65597,0,7.78066,0,0,31,2,5
8.96597,0,8.96597,0,0,31,-1,-1,8.65597,0,7.73571,0,0,31,3,5
9.02073,0,9.02073,0,0,31,-1,-1,8.65597,0,7.73571,0,0,31,3,5
9.05679,0,9.05679,0,0,31,-1,-1,8.65597,0,7.73571,0,0,31,3,5
9.19804,0,9.19804,0,0,31,-1,-1,8.65597,0,7.73571,0,0,31,3,5
9.6916,0,9.6916,0,0,16,-1,-1,8.65597,0,7.73571,0,0,31,3,5
9.7041,0,9.7041,0,0,31,-1,-1,8.65597,0,8.58842,0,0,31,2,3
9.7041,0,9.7041,0,0,31,-1,-1,8.65597,0,7.34215,0,0,31,2,4
9.77191,0,9.77191,0,0,13,2,3,8.99558,0,8.99558,0,0,19,2,5
9.91968,0,9.91968,0,0,13,3,4,9.0977,0,9.0977,0,0,31,2,3
10.0891,0,10.0891,0,0,13,-1,-1,9.14533,0,9.14533,0,0,7,-1,-1
10.1543,0,7.84486,0,0,16,3,6,9.14533,0,9.14533,0,0,7,-1,-1
10.2286,0,10.2286,0,0,13,3,4,9.20405,0,9.20405,0,0,31,3,4
10.309,0,10.309,0,0,31,3,4,9.20405,0,9.20405,0,0,31,3,4
10.309,0,10.309,0,0,31,3,4,9.25958,0,9.25958,0,0,13,2,3
10.4179,0,9.7899,0,0,16,2,4,9.29678,0,9.29678,0,0,7,1,5
10.4179,0,8.89027,0,0,31,3,4,9.53543,0,9.53543,0,0,31,0,3
10.4179,0,9.45641,0,0,31,2,3,9.58928,0,9.58928,0,0,7,1,5
10.4179,0,9.45641,0,0,31,2,3,9.58928,0,9.58928,0,0,7,1,5
10.4179,0,9.45641,0,0,31,2,3,9.59934,0,9.59934,0,0,13,-1,-1
