robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.77058,0.524547,-3.39421,-0.264873
-1.42955,-2.18819,0.784583,2.48062
5,5,-5,-5
2.62976,0.597506,-3.61376,-0.196007
-1.48662,-2.2407,0.616101,2.47012
5,5,-5,-5
2.49438,0.673124,-3.84232,-0.135868
-1.53738,-2.28405,0.43735,2.44956
5,5,-5,-5
2.36216,0.752437,-4.075,-0.0863082
-1.5823,-2.32023,0.252999,2.41738
5,5,-5,-5
2.23098,0.836767,-4.30668,-0.0483029
-1.62132,-2.35068,0.0679684,2.37295
5,5,-5,-5
2.09889,0.927708,-4.53213,-0.0219383
-1.65389,-2.37633,-0.112671,2.31652
5,5,-5,-5
1.96417,1.02713,-4.7461,-0.00645087
-1.67891,-2.39749,-0.283804,2.2492
5,5,-5,-5
1.82534,1.13716,-4.94339,-0.000320495
-1.69468,-2.41382,-0.440364,2.17287
5,5,-5,-5
1.68123,1.26025,-5.11896,-0.00141535
-1.69883,-2.42421,-0.577398,2.09005
5,5,-5,-5
1.53106,1.39911,-5.26793,-0.00718406
-1.68819,-2.42665,-0.690103,2.00365
5,5,-5,-5
1.36968,1.56186,-5.39047,-0.01527
-1.65652,-2.41835,-0.777295,1.9131
5,5,-5,-5
1.19817,1.75253,-5.49155,-0.0242208
-1.59757,-2.39281,-0.843236,1.81784
5,5,-5,-5
1.02488,1.96711,-5.57369,-0.0330213
-1.50906,-2.34324,-0.891329,1.72068
5,5,-5,-5
0.857249,2.20043,-5.63941,-0.0410533
-1.39125,-2.26547,-0.924842,1.62413
5,5,-5,-5
0.701474,2.44605,-5.69121,-0.0480081
-1.24723,-2.15857,-0.946888,1.5304
5,5,-5,-5
0.562241,2.69646,-5.73158,-0.0538111
-1.08298,-2.02511,-0.960429,1.44154
5,5,-5,-5
0.4426,2.94328,-5.76299,-0.0585587
-0.907053,-1.87112,-0.968282,1.35945
5,5,-5,-5
0.343978,3.17751,-5.78789,-0.062468
