robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.45358,0.245151,-2.84332,-0.489046
-0.778961,-2.41673,1.34538,2.24131
5,5,-5,-5
4.05561,0.0899968,-2.5106,-0.663769
-0.121008,-2.65879,1.73802,1.97237
5,5,-5,-5
4.69978,0.00902125,-2.19195,-0.862988
0.582259,-2.82753,2.11448,1.67761
5,5,-5,-5
5.35589,0.0126821,-1.88916,-1.08558
1.29967,-2.91085,2.47293,1.35822
5,5,-5,-5
5.99236,0.0994671,-1.60395,-1.33028
1.99854,-2.90875,2.81163,1.0155
5,5,-5,-5
6.57976,0.256125,-1.33792,-1.59571
2.64821,-2.83303,3.12894,0.650874
5,5,-5,-5
7.09383,0.459528,-1.09258,-1.88038
3.22308,-2.70548,3.42334,0.265899
5,5,-5,-5
7.51702,0.679747,-0.869309,-2.18266
3.70417,-2.55478,3.69341,-0.137768
5,5,-5,-5
7.83834,0.883712,-0.669375,-2.50086
4.07897,-2.41282,3.93787,-0.558372
5,5,-5,-5
8.05116,1.03889,-0.493904,-2.83318
4.33928,-2.31104,4.15557,-0.994061
5,5,-5,-5
8.15628,1.12213,-0.337729,-3.19356
4.48559,-2.27287,4.35229,-1.46043
5,5,-5,-5
8.1714,1.13449,-0.202811,-3.5904
4.53661,-2.29891,4.52625,-1.96682
5,5,-5,-5
8.11268,1.08704,-0.0986012,-4.01193
4.50899,-2.379,4.66743,-2.50031
5,5,-5,-5
7.99312,0.99485,-0.0309364,-4.44466
4.41631,-2.49892,4.76952,-3.04624
5,5,-5,-5
7.82484,0.874435,-0.00158519,-4.87411
4.27128,-2.64298,4.83041,-3.58888
5,5,-5,-5
7.62077,0.741884,-0.00816686,-5.28566
4.08747,-2.79588,4.85223,-4.11239
5,5,-5,-5
7.39569,0.611302,-0.0444713,-5.66538
3.88031,-2.94427,4.84104,-4.60153
5,5,-5,-5
7.16651,0.493755,-0.101146,-6.00062
3.66739,-3.07782,4.80617,-5.04237
