robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.70702,0.556776,-3.36995,-0.27317
-1.42625,-2.25678,0.797698,2.48921
5,5,-5,-5
2.50117,0.6692,-3.56095,-0.211563
-1.46666,-2.37323,0.649198,2.4856
5,5,-5,-5
2.30153,0.790695,-3.75821,-0.156658
-1.48741,-2.47181,0.49477,2.47244
5,5,-5,-5
2.10796,0.921264,-3.95855,-0.109664
-1.4897,-2.55103,0.336493,2.45014
5,5,-5,-5
1.92036,1.06099,-4.15865,-0.0712947
-1.47486,-2.6095,0.176688,2.41965
5,5,-5,-5
1.7387,1.21003,-4.3551,-0.0417639
-1.44434,-2.64592,0.0178717,2.38251
5,5,-5,-5
1.56301,1.3686,-4.54446,-0.0207953
-1.39967,-2.65913,-0.137307,2.34078
5,5,-5,-5
1.3934,1.53699,-4.72329,-0.00766271
-1.34242,-2.64813,-0.286124,2.29702
5,5,-5,-5
1.23008,1.71553,-4.88823,-0.00124941
-1.27418,-2.61213,-0.42584,2.2542
5,5,-5,-5
1.07337,1.90459,-5.03599,-0.000129497
-1.19649,-2.55049,-0.553757,2.21564
5,5,-5,-5
0.921587,2.1075,-5.16721,-0.0027968
-1.09351,-2.46845,-0.674267,2.19116
5,5,-5,-5
0.775186,2.32588,-5.28545,-0.00815496
-0.953097,-2.36593,-0.791993,2.18475
5,5,-5,-5
0.637362,2.55718,-5.39184,-0.0153773
-0.783733,-2.23662,-0.904892,2.19082
5,5,-5,-5
0.51079,2.79841,-5.48753,-0.0238251
-0.595859,-2.07758,-1.01106,2.20355
5,5,-5,-5
0.397542,3.04619,-5.5737,-0.0330218
-0.401514,-1.88955,-1.10855,2.21698
5,5,-5,-5
0.299033,3.29679,-5.65152,-0.0426297
-0.213859,-1.67683,-1.19533,2.22504
5,5,-5,-5
0.215995,3.54628,-5.72218,-0.0524294
-0.0466878,-1.44681,-1.26924,2.22163
5,5,-5,-5
