robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-0.914443,-1.49296,0.493535,-0.227947
-1.0891,-1.11481,-0.0123105,0.217958
-1.57975,-0.743273,-0.300922,0.311559
-1.99583,-0.314504,0.130675,-0.00551627
-2.38951,0.092748,0.407344,-0.433558
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.914443,-1.49296,0.493535,-0.227947
-1.0891,-1.11481,-0.0123105,0.217958
-1.57975,-0.743273,-0.300922,0.311559
-1.99583,-0.314504,0.130675,-0.00551627
-2.38951,0.092748,0.350857,-0.283554
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.914443,-1.49296,0.493535,-0.227947
-1.0891,-1.11481,-0.0123105,0.217958
-1.57975,-0.743273,-0.300922,0.311559
-2.18087,-0.23236,0.130675,-0.00551627
-2.38951,0.092748,0.350857,-0.283554
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.914443,-1.49296,0.689051,-0.480067
-1.0891,-1.11481,0.178101,-0.360134
-1.57975,-0.743273,-0.0814215,-0.323801
-1.99583,-0.314504,0.078101,-0.426801
-2.38951,0.092748,0.489051,-0.6134
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.54764,0.0972268,0.689051,-0.480067
-1.59927,0.267593,0.178101,-0.360134
-2.09897,0.391698,-0.0814215,-0.323801
-2.33428,0.425329,0.078101,-0.426801
-2.48645,0.46739,0.489051,-0.6134
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.54764,0.0972268,0.689051,-0.480067
-1.59927,0.267593,0.178101,-0.360134
-2.09897,0.391698,-0.0814215,-0.323801
-2.33428,0.425329,0.078101,-0.426801
-2.48645,0.46739,0.489051,-0.6134
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.54764,0.0972268,0.187412,0.371102
-1.59927,0.267593,-0.825177,1.3422
-2.09897,0.391698,-1.33303,1.73319
-2.33428,0.425329,-0.925177,1.27554
-2.48645,0.46739,0.443706,-0.281116
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.54764,0.0972268,0.187412,0.371102
-1.59927,0.267593,-0.825177,1.3422
-2.09897,0.391698,-1.33303,1.73319
-2.33428,0.425329,-0.925177,1.27554
-2.48645,0.46739,0.443706,-0.281116
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.54764,0.0972268,1.43837,-1.44375
-2.09897,0.391698,1.74773,-2.50945
-2.33428,0.425329,1.50625,-2.05532
-3.25902,1.77244,1.22359,-1.52357
-3.0211,1.13622,1.04483,-1.15289
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.54764,0.0972268,1.38992,-1.20917
-2.09897,0.391698,1.45993,-1.57083
-2.33428,0.425329,1.55323,-1.99532
-3.25902,1.77244,1.26324,-2.04503
-3.0211,1.13622,1.14739,-1.55857
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.54764,0.0972268,1.7711,-2.41323
-2.09897,0.391698,1.47183,-2.3994
-2.33428,0.425329,1.34115,-2.30052
-3.25902,1.77244,1.24439,-1.96901
