robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.77842,0.520649,-3.42155,-0.255689
-1.48412,-2.09293,0.764347,2.47895
5,5,-5,-5
2.63817,0.592989,-3.65884,-0.183228
-1.60493,-2.05204,0.584894,2.46077
5,5,-5,-5
2.49938,0.670229,-3.89948,-0.122619
-1.72563,-2.00358,0.400421,2.42902
5,5,-5,-5
2.36291,0.751972,-4.14283,-0.0740211
-1.84424,-1.94987,0.211287,2.38395
5,5,-5,-5
2.22953,0.837732,-4.38828,-0.0375609
-1.95875,-1.89327,0.0178891,2.32584
5,5,-5,-5
2.09997,0.926941,-4.63518,-0.0133268
-2.06717,-1.83621,-0.179336,2.25502
5,5,-5,-5
1.9749,1.01895,-4.8829,-0.00137141
-2.16751,-1.78113,-0.379915,2.1719
5,5,-5,-5
1.85493,1.11303,-5.13079,-0.00171088
-2.25777,-1.73051,-0.583339,2.07692
5,5,-5,-5
1.74058,1.2084,-5.37821,-0.0143247
-2.3359,-1.68681,-0.789066,1.97056
5,5,-5,-5
1.63233,1.30422,-5.62452,-0.0391562
-2.39981,-1.65245,-0.996525,1.85336
5,5,-5,-5
1.5371,1.39329,-5.89644,-0.0810159
-2.44035,-1.63654,-1.23201,1.71985
5,5,-5,-5
1.45751,1.47143,-6.20741,-0.147974
-2.45471,-1.64217,-1.5086,1.56116
5,5,-5,-5
1.38789,1.54274,-6.53686,-0.242054
-2.44988,-1.66218,-1.80578,1.37563
5,5,-5,-5
1.323,1.61183,-6.86471,-0.360729
-2.43256,-1.68904,-2.10355,1.16614
5,5,-5,-5
1.25803,1.68373,-7.17232,-0.496552
-2.40929,-1.71492,-2.38328,0.940495
5,5,-5,-5
1.18857,1.7638,-7.44318,-0.637562
-2.38642,-1.73183,-2.62848,0.711016
5,5,-5,-5
1.11068,1.85784,-7.66327,-0.768337
-2.37009,-1.73163,-2.82511,0.49349
5,5,-5,-5
1.02108,1.97209,-7.82062,-0.87155
