robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.83394,0.493541,-3.42541,-0.254406
-1.42454,-2.12664,0.755318,2.48813
5,5,-5,-5
2.75359,0.533052,-3.68013,-0.177352
-1.48192,-2.1241,0.556429,2.47813
5,5,-5,-5
2.67634,0.572745,-3.94642,-0.112264
-1.53786,-2.11808,0.34601,2.45192
5,5,-5,-5
2.60038,0.61345,-4.21786,-0.0615537
-1.59274,-2.1101,0.128925,2.40938
5,5,-5,-5
2.52396,0.656125,-4.48769,-0.0263151
-1.64681,-2.10152,-0.0894449,2.3518
5,5,-5,-5
2.44542,0.701849,-4.74904,-0.00630192
-1.70017,-2.09352,-0.303373,2.28193
5,5,-5,-5
2.36314,0.751828,-4.99505,-2.44562e-06
-1.75275,-2.08709,-0.50698,2.2039
5,5,-5,-5
2.27563,0.807409,-5.21906,-0.00480123
-1.80427,-2.08299,-0.694403,2.12298
5,5,-5,-5
2.18151,0.870095,-5.41469,-0.0172264
-1.85417,-2.08173,-0.859934,2.04534
5,5,-5,-5
2.07954,0.941561,-5.57586,-0.0332722
-1.90158,-2.08345,-0.998102,1.97773
5,5,-5,-5
1.97333,1.02014,-5.70048,-0.049311
-1.94311,-2.08816,-1.10726,1.92611
5,5,-5,-5
1.86659,1.10363,-5.79374,-0.0634039
-1.97672,-2.09466,-1.19162,1.8912
5,5,-5,-5
1.75848,1.19309,-5.86062,-0.0746235
-2.00309,-2.10094,-1.25478,1.8712
5,5,-5,-5
1.64828,1.28974,-5.90606,-0.0827799
-2.0228,-2.10483,-1.30042,1.86352
5,5,-5,-5
1.53543,1.3949,-5.93492,-0.0881859
-2.03633,-2.10403,-1.33221,1.86502
5,5,-5,-5
1.4195,1.51001,-5.95202,-0.0914706
-2.04402,-2.0961,-1.35379,1.87227
5,5,-5,-5
1.30029,1.63665,-5.96213,-0.0934417
-2.04606,-2.07845,-1.36876,1.88164
5,5,-5,-5
