robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.87488,0.474089,-3.47181,-0.239261
-1.44609,-2.0417,0.683387,2.54181
5,5,-5,-5
2.83299,0.493998,-3.76633,-0.154583
-1.52176,-1.96287,0.415364,2.58648
5,5,-5,-5
2.79258,0.513655,-4.06861,-0.0875145
-1.59409,-1.88575,0.138303,2.61468
5,5,-5,-5
2.75267,0.533512,-4.37525,-0.0391848
-1.66491,-1.80849,-0.143699,2.62427
5,5,-5,-5
2.7123,0.554055,-4.68271,-0.0100774
-1.73594,-1.72918,-0.426446,2.6137
5,5,-5,-5
2.67051,0.575807,-4.98741,-1.58514e-05
-1.80881,-1.64583,-0.705732,2.58208
5,5,-5,-5
2.62638,0.599327,-5.28581,-0.00817533
-1.88505,-1.55636,-0.977444,2.52914
5,5,-5,-5
2.579,0.625216,-5.57451,-0.0331154
-1.96606,-1.45864,-1.23765,2.4552
5,5,-5,-5
2.52748,0.654122,-5.85031,-0.0728337
-2.05311,-1.35041,-1.4827,2.36109
5,5,-5,-5
2.471,0.686747,-6.11031,-0.124838
-2.14729,-1.22934,-1.70928,2.24813
5,5,-5,-5
2.40939,0.723464,-6.36972,-0.191272
-2.24914,-1.09259,-1.93329,2.11482
5,5,-5,-5
2.34362,0.764003,-6.6385,-0.276092
-2.35686,-0.940525,-2.16573,1.9587
5,5,-5,-5
2.27453,0.808125,-6.90637,-0.377689
-2.46804,-0.775555,-2.39656,1.78139
5,5,-5,-5
2.20294,0.855553,-7.16365,-0.492381
-2.58044,-0.60024,-2.61635,1.58658
5,5,-5,-5
2.12965,0.905968,-7.40158,-0.614523
-2.69207,-0.417281,-2.81659,1.37993
5,5,-5,-5
2.05545,0.959005,-7.61249,-0.736795
-2.80124,-0.229518,-2.98984,1.16877
5,5,-5,-5
1.98109,1.01425,-7.78976,-0.850635
-2.90652,-0.03992,-3.12978,0.961709
5,5,-5,-5
1.90729,1.07124,-7.9277,-0.94678
