robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.87697,0.473107,-3.47181,-0.239261
-1.44205,-2.04603,0.683387,2.54181
5,5,-5,-5
2.84039,0.490444,-3.76633,-0.154583
-1.50756,-1.97842,0.415364,2.58648
5,5,-5,-5
2.8071,0.506538,-4.06861,-0.0875145
-1.56648,-1.91663,0.138303,2.61468
5,5,-5,-5
2.77472,0.522488,-4.37525,-0.0391848
-1.62335,-1.85596,-0.143699,2.62427
5,5,-5,-5
2.74088,0.539462,-4.68271,-0.0100774
-1.68252,-1.79153,-0.426446,2.6137
5,5,-5,-5
2.70329,0.558703,-4.98741,-1.58514e-05
-1.74814,-1.71831,-0.705732,2.58208
5,5,-5,-5
2.65966,0.581535,-5.28581,-0.00817533
-1.82411,-1.6311,-0.977444,2.52914
5,5,-5,-5
2.6078,0.609398,-5.57451,-0.0331154
-1.91401,-1.52444,-1.23765,2.4552
5,5,-5,-5
2.54558,0.643875,-5.85031,-0.0728337
-2.02092,-1.39257,-1.4827,2.36109
5,5,-5,-5
2.471,0.686747,-6.11031,-0.124838
-2.14729,-1.22934,-1.70928,2.24813
5,5,-5,-5
2.37937,0.741794,-6.36972,-0.191272
-2.30026,-1.01917,-1.93329,2.11482
5,5,-5,-5
2.27094,0.810463,-6.6385,-0.276092
-2.4769,-0.757341,-2.16573,1.9587
5,5,-5,-5
2.15112,0.890998,-6.90637,-0.377689
-2.66449,-0.454305,-2.39656,1.78139
5,5,-5,-5
2.02518,0.98124,-7.16365,-0.492381
-2.85168,-0.121617,-2.61635,1.58658
5,5,-5,-5
1.89806,1.07852,-7.40158,-0.614523
-3.02906,0.22795,-2.81659,1.37993
5,5,-5,-5
1.77437,1.17962,-7.61249,-0.736795
-3.18961,0.580508,-2.98984,1.16877
5,5,-5,-5
1.65825,1.28077,-7.78976,-0.850635
-3.32881,0.921315,-3.12978,0.961709
5,5,-5,-5
1.55341,1.37771,-7.9277,-0.94678
